"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo"
"1915","JU1846","B",1e-05,0.52208,"JU1846",4.0911,-52.674633,"South America"
"1916","NIC492","B",1e-05,0.5221,"NIC492",4.0864,-52.67639,"South America"
"1917","QG3521","B",1e-05,0.522582,"QG3521",10.42643333,-84.01193333,"Central America"
"1918","NIC426","B",1e-05,0.523234,"NIC426",5.41125,-53.65478,"South America"
"1919","NIC2355","B",1e-05,0.523235,"NIC2355",4.041457996,-52.676275,"South America"
"1920","NIC314","B",1e-05,0.527561,"NIC314",4.03715,-52.67214,"South America"
"1921","NIC91","B",1e-05,0.528085,"NIC91",4.08747,-52.67394,"South America"
"1922","HPT33","B",1e-05,0.528251,"HPT33",-5.2563,119.86386,"Indonesia"
"1923","NIC1033","B",1e-05,0.529103,"NIC1033",4.03724,-52.67196,"South America"
"1924","NIC894","B",1e-05,0.529907,"NIC894",22.01967,121.57357,"Taiwan"
"1925","NIC895","B",1e-05,0.529907,"NIC895",22.01967,121.57357,"Taiwan"
"1926","NIC1384","B",1e-05,0.530821,"NIC1384",4.047968974,-52.67714404,"South America"
"1927","NIC898","B",1e-05,0.53299,"NIC898",22.01967,121.57357,"Taiwan"
"1928","NIC905","B",0.464972,0.534768,"NIC905",4.03799,-52.67317,"South America"
"1929","JU1848","B",1e-05,0.538013,"JU1848",4.090933,-52.674933,"South America"
"1930","NIC384","B",1e-05,0.54179,"NIC384",4.06126,-52.67946,"South America"
"1931","NIC1477","B",1e-05,0.541964,"NIC1477",4.086242002,-52.67756699,"South America"
"1932","NIC2367","B",0.456917,0.542823,"NIC2367",4.038957004,-52.66788497,"South America"
"1933","NIC56","B",1e-05,0.546671,"NIC56",4.08263,-52.67992,"South America"
"1934","NIC1126","B",1e-05,0.547898,"NIC1126",-12.874715,-69.49602501,"South America"
"1935","NIC907","B",1e-05,0.551652,"NIC907",4.04842,-52.67683,"South America"
"1936","NIC291","B",1e-05,0.552899,"NIC291",4.092299,-52.675813,"South America"
"1937","QG800","B",1e-05,0.553914,"QG800",9.158057,-79.834221,"Central America"
"1938","NIC458","B",1e-05,0.554112,"NIC458",4.08141,-52.68219,"South America"
"1939","NIC389","B",1e-05,0.556378,"NIC389",5.29111,-53.05539,"South America"
"1940","JU2750","B",1e-05,0.56733,"JU2750",16.1761,-61.6951,"Caribbean"
"1941","JU1845","B",1e-05,0.568406,"JU1845",4.089583,-52.67705,"South America"
"1942","QG3514","B",1e-05,0.568626,"QG3514",10.43089,-84.00684,"Central America"
"1943","NIC987","B",1e-05,0.569433,"NIC987",4.03726,-52.67243,"South America"
"1944","NIC1430","B",1e-05,0.570893,"NIC1430",4.049461037,-52.67627399,"South America"
"1945","NIC51","B",1e-05,0.571191,"NIC51",4.08729,-52.68139,"South America"
"1946","NIC1338","B",0.427638,0.572102,"NIC1338",4.048259994,-52.67714798,"South America"
"1947","ECA806","B",1e-05,0.572242,"ECA806",20.813647,-156.118573,"Hawaii"
"1948","NIC2366","B",0.013728,0.573755,"NIC2366",4.038928002,-52.66763904,"South America"
"1949","NIC988","B",1e-05,0.574671,"NIC988",4.03726,-52.67243,"South America"
"1950","NIC955","B",1e-05,0.577377,"NIC955",4.04973,-52.67652,"South America"
"1951","NIC1651","B",1e-05,0.57768,"NIC1651",25.02814,121.74912,"Taiwan"
"1952","NIC986","B",0.267217,0.582187,"NIC986",4.03726,-52.67243,"South America"
"1953","NIC958","B",1e-05,0.582594,"NIC958",4.03502,-52.67796,"South America"
"1954","NIC1328","B",1e-05,0.584495,"NIC1328",4.048613962,-52.676549,"South America"
"1955","QG3852","B",1e-05,0.585407,"QG3852",10.41900556,-84.00699722,"Central America"
"1956","NIC1383","B",1e-05,0.585435,"NIC1383",4.038909981,-52.673385,"South America"
"1957","NIC1004","B",1e-05,0.585898,"NIC1004",4.03896,-52.66843,"South America"
"1958","QG3856","B",0.586303,0.586303,"QG3856",10.42540556,-84.00121667,"Central America"
"1959","NIC416","B",1e-05,0.589914,"NIC416",4.03714,-52.67109,"South America"
"1960","NIC956","B",1e-05,0.592298,"NIC956",4.0401,-52.67504,"South America"
"1961","NIC965","B",1e-05,0.592522,"NIC965",4.03701,-52.67172,"South America"
"1962","NIC1555","B",1e-05,0.594237,"NIC1555",25.02132,121.73295,"Taiwan"
"1963","QG3543","B",1e-05,0.595994,"QG3543",10.42641667,-84.01201667,"Central America"
"1964","NIC58","B",1e-05,0.599356,"NIC58",4.08731,-52.67866,"South America"
"1965","QG3529","B",1e-05,0.601749,"QG3529",10.43288,-84.00678,"Central America"
"1966","NIC939","B",1e-05,0.601985,"NIC939",4.03128,-52.68028,"South America"
"1967","NIC929","B",1e-05,0.604267,"NIC929",4.04027,-52.67537,"South America"
"1968","QG3024","B",1e-05,0.607196,"QG3024",9.1584,-79.84555,"Central America"
"1969","NIC1177","B",1e-05,0.607476,"NIC1177",-12.881345,-69.49006297,"South America"
"1970","QG3843","B",1e-05,0.608141,"QG3843",10.42963,-84.00833,"Central America"
"1971","NIC2363","B",1e-05,0.610163,"NIC2363",4.037193032,-52.67742399,"South America"
"1972","QG3807","B",0.060693,0.613919,"QG3807",10.43182,-84.01499,"Central America"
"1973","NIC961","B",1e-05,0.614219,"NIC961",4.03726,-52.67143,"South America"
"1974","JU1847","B",1e-05,0.614855,"JU1847",4.090833,-52.67465,"South America"
"1975","NIC944","B",0.616466,0.616466,"NIC944",4.03799,-52.6772,"South America"
"1976","NIC1886","B",1e-05,0.618409,"NIC1886",14.705951,-61.092991,"Caribbean"
"1977","NIC1476","B",1e-05,0.621252,"NIC1476",4.086242002,-52.67756699,"South America"
"1978","NIC1341","B",1e-05,0.62268,"NIC1341",4.047429012,-52.67763203,"South America"
"1979","QG2726","B",1e-05,0.623401,"QG2726",9.1598,-79.8399,"Central America"
"1980","JU1975","B",1e-05,0.626343,"JU1975",-2.96,-59.84,"South America"
"1981","NIC1939","B",1e-05,0.629788,"NIC1939",14.80577,-61.147328,"Caribbean"
"1982","NIC469","B",1.2e-05,0.630262,"NIC469",4.0883,-52.67541,"South America"
"1983","JU1835","B",1e-05,0.63118,"JU1835",4.085783,-52.6791,"South America"
"1984","QG2716","B",1e-05,0.632454,"QG2716",9.16835,-79.839279,"Central America"
"1985","NIC459","B",1e-05,0.635304,"NIC459",4.08161,-52.68424,"South America"
"1986","QG823","B",0.076484,0.637663,"QG823",9.152413,-79.850852,"Central America"
"1987","NIC1422","B",1e-05,0.639407,"NIC1422",3.639726033,-53.20330401,"South America"
"1988","QG3785","B",1e-05,0.643521,"QG3785",10.43082,-84.01138,"Central America"
"1989","EG6180","B",1e-05,0.646268,"EG6180",18.3,-65.8,"Caribbean"
"1990","NIC933","B",0.187247,0.648753,"NIC933",4.04237,-52.68256,"South America"
"1991","QG853","B",1e-05,0.650618,"QG853",9.159372,-79.835975,"Central America"
"1992","QG3818","B",1e-05,0.650702,"QG3818",10.4262,-84.0013167,"Central America"
"1993","QG3848","B",1e-05,0.652285,"QG3848",10.43082,-84.01138,"Central America"
"1994","NIC413","B",1e-05,0.653652,"NIC413",4.07244,-52.69034,"South America"
"1995","NIC2360","B",1e-05,0.659401,"NIC2360",4.03893102,-52.67661296,"South America"
"1996","QG3799","B",1e-05,0.660933,"QG3799",10.43008,-84.00894,"Central America"
"1997","NIC964","B",1e-05,0.663738,"NIC964",4.03701,-52.67172,"South America"
"1998","JU2505","B",1e-05,0.672953,"JU2505",10.4708,-84.6452,"Central America"
"1999","NIC1928","B",1e-05,0.675637,"NIC1928",14.719237,-61.100187,"Caribbean"
"2000","NIC989","B",0.175692,0.676256,"NIC989",4.03713,-52.67196,"South America"
"2001","NIC1372","B",0.677767,0.677767,"NIC1372",4.081040025,-52.68228097,"South America"
"2002","NIC94","B",1e-05,0.678211,"NIC94",4.08747,-52.67394,"South America"
"2003","NIC917","B",0.679222,0.679222,"NIC917",4.03446,-52.67816,"South America"
"2004","QG3545","B",1e-05,0.679811,"QG3545",10.42361667,-84.00118611,"Central America"
"2005","NIC2375","B",0.680918,0.680918,"NIC2375",4.042458963,-52.67848103,"South America"
"2006","NIC938","B",0.203066,0.681042,"NIC938",4.03397,-52.67852,"South America"
"2007","NIC1157","B",1e-05,0.688713,"NIC1157",-12.990649,-69.507455,"South America"
"2008","NIC953","B",0.689274,0.689274,"NIC953",4.03828,-52.6715,"South America"
"2009","NIC1156","B",1e-05,0.69295,"NIC1156",-12.990649,-69.507455,"South America"
"2010","NIC999","B",1e-05,0.696055,"NIC999",4.03938,-52.67617,"South America"
"2011","NIC479","B",1e-05,0.697017,"NIC479",4.08631,-52.67243,"South America"
"2012","JU1635","B",0.699816,0.699816,"JU1635",17.121,-25.0492,"Africa"
"2013","QG4780","B",1e-05,0.699852,"QG4780",6.9066,158.1818,"Micronesia"
"2014","QG4759","B",1e-05,0.700348,"QG4759",6.9066,158.1818,"Micronesia"
"2015","QG4739","B",1e-05,0.700485,"QG4739",6.9066,158.1818,"Micronesia"
"2016","QG3797","B",1e-05,0.700748,"QG3797",10.42974,-84.00938,"Central America"
"2017","QG5104","B",1e-05,0.700807,"QG5104",6.9066,158.1818,"Micronesia"
"2018","QG3789","B",1e-05,0.700914,"QG3789",10.42608333,-84.0092,"Central America"
"2019","NIC280","B",1e-05,0.706748,"NIC280",4.08711,-52.67839,"South America"
"2020","NIC983","B",0.709573,0.709573,"NIC983",4.03848,-52.67002,"South America"
"2021","NIC1405","B",1e-05,0.709639,"NIC1405",3.600050965,-53.18947999,"South America"
"2022","NIC193","B",0.170175,0.711528,"NIC193",16.0207,-61.597,"Caribbean"
"2023","NIC249","B",0.168389,0.71307,"NIC249",16.0207,-61.597,"Caribbean"
"2024","NIC359","B",1e-05,0.714449,"NIC359",4.0911,-52.68536,"South America"
"2025","NIC1387","B",1e-05,0.714778,"NIC1387",3.603495006,-53.19458197,"South America"
"2026","NIC2361","B",1e-05,0.718582,"NIC2361",4.038404971,-52.677023,"South America"
"2027","NIC1929","B",1e-05,0.722613,"NIC1929",14.670499,-61.09485,"Caribbean"
"2028","QG3790","B",1e-05,0.723408,"QG3790",10.42551667,-84.01403333,"Central America"
"2029","ECA794","B",1e-05,0.725431,"ECA794",22.053952,-159.367837,"Hawaii"
"2030","ECA790","B",1e-05,0.725662,"ECA790",22.053952,-159.367837,"Hawaii"
"2031","JU2752","B",1e-05,0.72877,"JU2752",16.1761,-61.6951,"Caribbean"
"2032","NIC1855","B",1e-05,0.732573,"NIC1855",14.675129,-61.095721,"Caribbean"
"2033","QG3877","B",0.260994,0.732763,"QG3877",10.43008,-84.00894,"Central America"
"2034","QG3522","B",1e-05,0.737966,"QG3522",10.42974,-84.00938,"Central America"
"2035","NIC203","B",1e-05,0.738666,"NIC203",16.0459,-61.6262,"Caribbean"
"2036","NIC420","B",1e-05,0.740883,"NIC420",5.41089,-53.6565,"South America"
"2037","NIC1432","B",1e-05,0.745633,"NIC1432",4.087813022,-52.67992197,"South America"
"2038","NIC1165","B",1e-05,0.746325,"NIC1165",-12.87688399,-69.49484501,"South America"
"2039","NIC1382","B",1e-05,0.748733,"NIC1382",4.038440008,-52.67334703,"South America"
"2040","NIC424","B",1e-05,0.751127,"NIC424",5.41432,-53.65382,"South America"
"2041","NIC934","B",0.757431,0.757431,"NIC934",4.04783,-52.67766,"South America"
"2042","NIC1270","B",1e-05,0.75757,"NIC1270",3.599450989,-53.18744604,"South America"
"2043","QG3821","B",1e-05,0.764833,"QG3821",10.42540556,-84.00121667,"Central America"
"2044","NIC1181","B",1e-05,0.765248,"NIC1181",-12.88332003,-69.48725897,"South America"
"2045","NIC1470","B",1e-05,0.769796,"NIC1470",4.090107987,-52.68292302,"South America"
"2046","NIC1962","B",1e-05,0.769991,"NIC1962",14.744117,-61.093023,"Caribbean"
"2047","NIC952","B",1e-05,0.770407,"NIC952",4.03894,-52.66867,"South America"
"2048","NIC940","B",1e-05,0.770696,"NIC940",4.03091,-52.68124,"South America"
"2049","NIC1038","B",1e-05,0.771277,"NIC1038",4.03896,-52.66843,"South America"
"2050","QG4866","B",1e-05,0.772512,"QG4866",6.8567,158.2225,"Micronesia"
"2051","QG942","B",1e-05,0.77585,"QG942",9.144538,-79.854772,"Central America"
"2052","QG131","B",1e-05,0.776642,"QG131",22.22955,-159.4764,"Hawaii"
"2053","NIC294","B",1e-05,0.780214,"NIC294",4.09492,-52.68604,"South America"
"2054","QG3009","B",1e-05,0.792071,"QG3009",9.16005,-79.841,"Central America"
"2055","NIC85","B",1e-05,0.792341,"NIC85",4.08533,-52.6751,"South America"
"2056","QG5305","B",1e-05,0.792924,"QG5305",6.9194,158.271,"Micronesia"
"2057","QG3547","B",1e-05,0.804568,"QG3547",10.42551667,-84.01403333,"Central America"
"2058","QG4646","B",1e-05,0.8053,"QG4646",6.8567,158.2236,"Micronesia"
"2059","QG4782","B",1e-05,0.805396,"QG4782",6.8567,158.2236,"Micronesia"
"2060","QG4869","B",1e-05,0.805396,"QG4869",6.8567,158.2236,"Micronesia"
"2061","NIC1272","B",1e-05,0.809751,"NIC1272",3.648232995,-53.19701498,"South America"
"2062","NIC1395","B",1e-05,0.813112,"NIC1395",3.632552968,-53.20619199,"South America"
"2063","NIC1410","B",1e-05,0.81587,"NIC1410",3.61230799,-53.21481999,"South America"
"2064","NIC586","B",1e-05,0.820099,"NIC586",15.40493,-61.34619,"Caribbean"
"2065","QG848","B",1e-05,0.825159,"QG848",9.15445,-79.82763,"Central America"
"2066","NIC1275","B",1e-05,0.825537,"NIC1275",3.643404013,-53.19835701,"South America"
"2067","NIC1386","B",1.5e-05,0.825883,"NIC1386",3.602447016,-53.19164,"South America"
"2068","HPT25","B",1e-05,0.826939,"HPT25",-8.5315,116.239193,"Indonesia"
"2069","QG981","B",1e-05,0.827915,"QG981",9.14576403,-79.8544232,"Central America"
"2070","NIC1917","B",1e-05,0.829249,"NIC1917",14.67639,-61.090457,"Caribbean"
"2071","JU1819","B",1e-05,0.829582,"JU1819",4.08805,-52.675667,"South America"
"2072","NIC1657","B",1e-05,0.829678,"NIC1657",25.02814,121.74912,"Taiwan"
"2073","NIC1656","B",1e-05,0.829753,"NIC1656",25.02814,121.74912,"Taiwan"
"2074","NIC994","B",0.830612,0.830612,"NIC994",4.04243,-52.67869,"South America"
"2075","HPT39","B",1e-05,0.83144,"HPT39",-5.252764,119.865139,"Indonesia"
"2076","NIC753","B",1e-05,0.831757,"NIC753",15.39802,-61.31219,"Caribbean"
"2077","NIC489","B",1e-05,0.834907,"NIC489",4.08695,-52.67731,"South America"
"2078","NIC993","B",1e-05,0.840636,"NIC993",4.04255,-52.67816,"South America"
"2079","NIC572","B",1e-05,0.84181,"NIC572",15.47461,-61.29876,"Caribbean"
"2080","NIC571","B",1e-05,0.841922,"NIC571",15.47461,-61.29876,"Caribbean"
"2081","NIC311","B",1e-05,0.844237,"NIC311",4.09125,-52.67489,"South America"
"2082","NIC1391","B",0.84453,0.84453,"NIC1391",3.596770959,-53.17791598,"South America"
"2083","QG3539","B",1e-05,0.845612,"QG3539",10.42332222,-84.00135556,"Central America"
"2084","NIC1851","B",1e-05,0.847441,"NIC1851",14.72499,-61.105335,"Caribbean"
"2085","NIC1913","B",1e-05,0.8484,"NIC1913",14.724882,-61.105406,"Caribbean"
"2086","NIC436","B",1e-05,0.849032,"NIC436",4.08678,-52.67515,"South America"
"2087","NIC391","B",1e-05,0.849315,"NIC391",4.03715,-52.67126,"South America"
"2088","NIC496","B",1e-05,0.849788,"NIC496",4.08803,-52.67552,"South America"
"2089","NIC1278","B",1e-05,0.850863,"NIC1278",3.638634961,-53.20414497,"South America"
"2090","NIC1254","B",1e-05,0.852767,"NIC1254",4.085349999,-52.68294297,"South America"
"2091","NIC1137","B",1e-05,0.854811,"NIC1137",-12.872141,-69.49788203,"South America"
"2092","QG3834","B",1e-05,0.85614,"QG3834",10.42972,-84.00718,"Central America"
"2093","NIC2364","B",0.856329,0.856329,"NIC2364",4.035310037,-52.67778299,"South America"
"2094","QG3817","B",1e-05,0.858784,"QG3817",10.42972,-84.00742,"Central America"
"2095","NIC1419","B",1e-05,0.86012,"NIC1419",3.603130979,-53.19263603,"South America"
"2096","JU1838","B",1e-05,0.862,"JU1838",4.085517,-52.681917,"South America"
"2097","NIC354","B",1e-05,0.864934,"NIC354",4.0881,-52.6753,"South America"
"2098","QG3828","B",1e-05,0.867179,"QG3828",10.42346389,-84.00128333,"Central America"
"2099","NIC1389","B",1e-05,0.872331,"NIC1389",3.616803959,-53.19629196,"South America"
"2100","NIC1343","B",1e-05,0.872884,"NIC1343",4.048513966,-52.67673198,"South America"
"2101","NIC300","B",1e-05,0.873077,"NIC300",4.08969,-52.67731,"South America"
"2102","NIC1344","B",1e-05,0.873158,"NIC1344",4.055127036,-52.67816302,"South America"
"2103","QG3863","B",1e-05,0.874088,"QG3863",10.42974,-84.00938,"Central America"
"2104","NIC450","B",1e-05,0.87981,"NIC450",4.08926,-52.67607,"South America"
"2105","NIC1170","B",1e-05,0.880502,"NIC1170",-12.87956603,-69.49155604,"South America"
"2106","NIC908","B",1e-05,0.881065,"NIC908",4.04372,-52.67704,"South America"
"2107","NIC425","B",1e-05,0.881536,"NIC425",5.53544,-53.5634,"South America"
"2108","QG850","B",1e-05,0.889188,"QG850",9.159436,-79.844493,"Central America"
"2109","NIC1112","B",1e-05,0.893094,"NIC1112",-12.829016,-71.377696,"South America"
"2110","NIC1152","B",1e-05,0.89388,"NIC1152",-12.87629499,-69.49540299,"South America"
"2111","NIC1142","B",1e-05,0.894631,"NIC1142",-12.87388603,-69.49565898,"South America"
"2112","NIC533","B",1e-05,0.897826,"NIC533",16.01855,-61.597903,"Caribbean"
"2113","NIC1116","B",1e-05,0.901207,"NIC1116",-12.838824,-71.365178,"South America"
"2114","NIC344","B",0.903297,0.903297,"NIC344",5.41063,-53.6564,"South America"
"2115","NIC1323","B",1e-05,0.905943,"NIC1323",4.556285972,-52.20881601,"South America"
"2116","QG3829","B",1e-05,0.907091,"QG3829",10.42346389,-84.00128333,"Central America"
"2117","NIC1317","B",1e-05,0.908145,"NIC1317",4.555320963,-52.209778,"South America"
"2118","QG3526","B",1e-05,0.9085,"QG3526",10.42643333,-84.01193333,"Central America"
"2119","QG3850","B",1e-05,0.915687,"QG3850",10.42972,-84.00718,"Central America"
"2120","NIC1307","B",0.918856,0.918856,"NIC1307",4.868027978,-52.34595903,"South America"
"2121","NIC1877","B",1e-05,0.92314,"NIC1877",14.744997,-61.092154,"Caribbean"
"2122","QG840","B",1e-05,0.926622,"QG840",9.161421,-79.837195,"Central America"
"2123","NIC1378","B",1.5e-05,0.927936,"NIC1378",4.0951,-52.686219,"South America"
"2124","NIC114","B",1e-05,0.941686,"NIC114",16.0435,-61.643,"Caribbean"
"2125","NIC1363","B",1e-05,0.942229,"NIC1363",4.058048967,-52.67827903,"South America"
"2126","NIC321","B",1e-05,0.943215,"NIC321",5.53515,-53.56151,"South America"
"2127","NIC570","B",1e-05,0.954228,"NIC570",15.47461,-61.29876,"Caribbean"
"2128","EG5889","B",1.5e-05,0.95911,"EG5889",18.3,-65.8,"Caribbean"
"2129","NIC105","B",1e-05,0.963291,"NIC105",4.08747,-52.67394,"South America"
"2130","ECA796","B",1e-05,0.967757,"ECA796",19.905167,-155.139322,"Hawaii"
"2131","NIC1911","B",1e-05,0.96921,"NIC1911",14.804986,-61.146231,"Caribbean"
"2132","NIC434","B",1e-05,0.973452,"NIC434",4.08584,-52.67358,"South America"
"2133","NIC339","B",1e-05,0.975088,"NIC339",5.41305,-53.65004,"South America"
"2134","NIC1415","B",1e-05,0.978598,"NIC1415",3.637292013,-53.20446499,"South America"
"2135","NIC1155","B",1e-05,0.97939,"NIC1155",-12.87564204,-69.49654997,"South America"
"2136","NIC1381","B",1e-05,0.979425,"NIC1381",4.039456984,-52.67586404,"South America"
"2137","ECA3053","B",1e-05,0.979678,"ECA3053",20.0389764,-155.4399684,"Hawaii"
"2138","NIC1392","B",1e-05,0.993816,"NIC1392",3.601659033,-53.190647,"South America"
"2139","NIC747","B",1e-05,0.999699,"NIC747",15.31566,-61.2969,"Caribbean"
"2140","NIC1583","B",1e-05,0.999707,"NIC1583",23.58773,121.34154,"Taiwan"
"2141","NIC1587","B",1e-05,0.99971,"NIC1587",23.58801,121.34578,"Taiwan"
"2142","ECA1585","B",2e-05,0.999711,"ECA1585",21.317253,-157.81937,"Hawaii"
"2143","ECA1447","B",1e-05,0.999712,"ECA1447",19.8552394,-155.1527495,"Hawaii"
"2144","NIC1276","B",1e-05,0.999712,"NIC1276",3.61280797,-53.180336,"South America"
"2145","QG3805","B",1e-05,0.999713,"QG3805",10.42608333,-84.0092,"Central America"
"2146","BRC20548","B",1e-05,0.999714,"BRC20548",22.753556,120.731306,"Taiwan"
"2147","NIC1584","B",1e-05,0.999714,"NIC1584",23.58773,121.34154,"Taiwan"
"2148","NIC1650","B",1e-05,0.999714,"NIC1650",25.06574,121.82753,"Taiwan"
"2149","QG2896","B",1.4e-05,0.999715,"QG2896",-16.10295,145.44645,"Australia"
"2150","JU1633","B",1e-05,0.999717,"JU1633",17.115,-25.05,"Africa"
"2151","NIC1400","B",1.5e-05,0.999717,"NIC1400",4.561057035,-52.18330602,"South America"
"2152","NIC1564","B",1e-05,0.999717,"NIC1564",25.00469,121.7343,"Taiwan"
"2153","NIC1565","B",1e-05,0.999717,"NIC1565",23.86597,120.90747,"Taiwan"
"2154","NIC1585","B",1e-05,0.999717,"NIC1585",23.58773,121.34154,"Taiwan"
"2155","ECA1305","B",1e-05,0.999718,"ECA1305",21.34091,-157.822,"Hawaii"
"2156","ECA1453","B",1e-05,0.999718,"ECA1453",19.854497,-155.15326,"Hawaii"
"2157","ECA1603","B",1e-05,0.999719,"ECA1603",21.39578611,-157.9005111,"Hawaii"
"2158","JU1630","B",1e-05,0.999719,"JU1630",17.1064,-25.1222,"Africa"
"2159","NIC977","B",1e-05,0.999719,"NIC977",4.03819,-52.67066,"South America"
"2160","ECA1299","B",1e-05,0.99972,"ECA1299",21.34198,-157.8095,"Hawaii"
"2161","ECA1312","B",1e-05,0.99972,"ECA1312",20.04062,-155.4413,"Hawaii"
"2162","ECA1449","B",1e-05,0.99972,"ECA1449",19.8552394,-155.1527495,"Hawaii"
"2163","ECA1579","B",1e-05,0.99972,"ECA1579",21.317253,-157.81937,"Hawaii"
"2164","ECA805","B",1.3e-05,0.99972,"ECA805",20.807406,-156.096654,"Hawaii"
"2165","JU1632","B",1e-05,0.99972,"JU1632",17.1508,-25.1314,"Africa"
"2166","NIC1588","B",1e-05,0.99972,"NIC1588",23.58801,121.34578,"Taiwan"
"2167","QG3546","B",1.1e-05,0.99972,"QG3546",10.43288,-84.00678,"Central America"
"2168","QG5576","B",1e-05,0.99972,"QG5576",6.9181,158.2619,"Micronesia"
"2169","ECA1300","B",1e-05,0.999721,"ECA1300",21.34202,-157.8096,"Hawaii"
"2170","ECA1311","B",1e-05,0.999721,"ECA1311",20.04062,-155.4413,"Hawaii"
"2171","ECA1313","B",1e-05,0.999721,"ECA1313",20.04062,-155.4413,"Hawaii"
"2172","JU1634","B",1e-05,0.999721,"JU1634",17.12,-25.049,"Africa"
"2173","JU1641","B",1e-05,0.999721,"JU1641",14.9174,-23.6049,"Africa"
"2174","NIC1553","B",1e-05,0.999721,"NIC1553",25.02212,121.73275,"Taiwan"
"2175","NIC1596","B",1e-05,0.999721,"NIC1596",24.6871,121.13633,"Taiwan"
"2176","NIC1603","B",1e-05,0.999721,"NIC1603",24.68897,121.13965,"Taiwan"
"2177","NIC1648","B",1e-05,0.999721,"NIC1648",25.06574,121.82753,"Taiwan"
"2178","NIC1914","B",1e-05,0.999721,"NIC1914",14.724882,-61.105406,"Caribbean"
"2179","QG3008","B",1e-05,0.999721,"QG3008",9.16005,-79.841,"Central America"
"2180","QG3064","B",1e-05,0.999721,"QG3064",9.16092,-79.84046,"Central America"
"2181","QG4740","B",1e-05,0.999721,"QG4740",6.9204,158.2633,"Micronesia"
"2182","QG5638","B",1e-05,0.999721,"QG5638",6.9639,158.1908,"Micronesia"
"2183","ECA1581","B",1e-05,0.999722,"ECA1581",21.317253,-157.81937,"Hawaii"
"2184","ECA2899","B",1e-05,0.999722,"ECA2899",21.355658,-157.7645652,"Hawaii"
"2185","JU1639","B",1e-05,0.999722,"JU1639",17.149,-25.0696,"Africa"
"2186","NIC1559","B",1e-05,0.999722,"NIC1559",25.01519,121.73311,"Taiwan"
"2187","NIC751","B",1e-05,0.999722,"NIC751",15.39709,-61.31183,"Caribbean"
"2188","QG5602","B",1e-05,0.999722,"QG5602",6.9639,158.1908,"Micronesia"
"2189","QG5652","B",1e-05,0.999722,"QG5652",6.918,158.2617,"Micronesia"
"2190","QG836","B",1e-05,0.999722,"QG836",9.15447,-79.82758,"Central America"
"2191","ECA1451","B",1e-05,0.999723,"ECA1451",19.8552394,-155.1527495,"Hawaii"
"2192","NIC1132","B",1e-05,0.999723,"NIC1132",-12.87564397,-69.49700503,"South America"
"2193","NIC124","B",1e-05,0.999723,"NIC124",16.0435,-61.643,"Caribbean"
"2194","BRC20400","B",1.2e-05,0.999724,"BRC20400",25.016672,121.557423,"Taiwan"
"2195","ECA789","B",1e-05,0.999724,"ECA789",21.336056,-157.799786,"Hawaii"
"2196","NIC1150","B",1e-05,0.999724,"NIC1150",-12.87688499,-69.49274903,"South America"
"2197","NIC1161","B",1e-05,0.999724,"NIC1161",-12.87576098,-69.496324,"South America"
"2198","NIC1658","B",1e-05,0.999724,"NIC1658",25.02814,121.74912,"Taiwan"
"2199","NIC584","B",1e-05,0.999724,"NIC584",15.40368,-61.34699,"Caribbean"
"2200","BRC20464","B",1e-05,0.999725,"BRC20464",24.822726,121.735653,"Taiwan"
"2201","JU1631","B",1e-05,0.999725,"JU1631",17.1404,-25.1261,"Africa"
"2202","NIC1548","B",1e-05,0.999725,"NIC1548",25.05343,121.77265,"Taiwan"
"2203","NIC1915","B",1e-05,0.999725,"NIC1915",14.67639,-61.090457,"Caribbean"
"2204","NIC749","B",1e-05,0.999725,"NIC749",15.31568,-61.29654,"Caribbean"
"2205","QG3872","B",1e-05,0.999725,"QG3872",10.44027,-84.01227,"Central America"
"2206","QG4659","B",1e-05,0.999725,"QG4659",6.8567,158.2225,"Micronesia"
"2207","QG5510","B",1e-05,0.999725,"QG5510",6.9639,158.1907,"Micronesia"
"2208","QG987","B",1.1e-05,0.999725,"QG987",9.147419,-79.85312,"Central America"
"2209","NIC1145","B",1e-05,0.999726,"NIC1145",-12.87499001,-69.49504701,"South America"
"2210","NIC1337","B",0.999726,0.999726,"NIC1337",4.048613962,-52.676549,"South America"
"2211","NIC1594","B",1e-05,0.999726,"NIC1594",24.68622,121.13734,"Taiwan"
"2212","NIC1916","B",1e-05,0.999726,"NIC1916",14.67639,-61.090457,"Caribbean"
"2213","NIC763","B",1e-05,0.999726,"NIC763",15.33997,-61.30419,"Caribbean"
"2214","QG2899","B",1e-05,0.999726,"QG2899",-16.103617,145.4467,"Australia"
"2215","QG2905","B",1.4e-05,0.999726,"QG2905",-16.10365,145.447317,"Australia"
"2216","QG3808","B",1e-05,0.999726,"QG3808",10.43288,-84.00678,"Central America"
"2217","QG4696","B",1e-05,0.999726,"QG4696",6.9668,158.1916,"Micronesia"
"2218","QG5262","B",1e-05,0.999726,"QG5262",6.8648,158.1774,"Micronesia"
"2219","QG5365","B",1.4e-05,0.999726,"QG5365",6.9169,158.2622,"Micronesia"
"2220","QG834","B",1e-05,0.999726,"QG834",9.15385,-79.83077,"Central America"
"2221","NIC1478","B",1e-05,0.999727,"NIC1478",4.086242002,-52.67756699,"South America"
"2222","NIC1644","B",1e-05,0.999727,"NIC1644",25.06464,121.82481,"Taiwan"
