"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo","Lineage"
"780","NIC1389","AA",1e-05,0.705589,"NIC1389",3.616803959,-53.19629196,"South America","LAC"
"781","NIC1004","AA",1e-05,0.706736,"NIC1004",4.03896,-52.66843,"South America","LAC"
"782","NIC986","AA",1e-05,0.710843,"NIC986",4.03726,-52.67243,"South America","LAC"
"783","QG3834","AA",1e-05,0.710921,"QG3834",10.42972,-84.00718,"Central America","LAC"
"784","NIC1419","AA",1.2e-05,0.724618,"NIC1419",3.603130979,-53.19263603,"South America","LAC"
"785","QG853","AA",0.106181,0.725278,"QG853",9.159372,-79.835975,"Central America","LAC"
"786","NIC1391","AA",1e-05,0.728026,"NIC1391",3.596770959,-53.17791598,"South America","LAC"
"787","NIC1855","AA",1e-05,0.728617,"NIC1855",14.675129,-61.095721,"Caribbean","HC"
"788","NIC1382","AA",1e-05,0.732692,"NIC1382",4.038440008,-52.67334703,"South America","LAC"
"789","NIC905","AA",1e-05,0.735623,"NIC905",4.03799,-52.67317,"South America","LAC"
"790","QG2726","AA",0.73851,0.73851,"QG2726",9.1598,-79.8399,"Central America","LAC"
"791","EG5889","AA",1e-05,0.739519,"EG5889",18.3,-65.8,"Caribbean","LAC"
"792","HPT33","AA",1e-05,0.74055,"HPT33",-5.2563,119.86386,"Indonesia","Indo3"
"793","NIC203","AA",0.022952,0.740847,"NIC203",16.0459,-61.6262,"Caribbean","LAC"
"794","NIC441","AA",1e-05,0.741755,"NIC441",4.08399,-52.67769,"South America","LAC"
"795","NIC404","AA",1e-05,0.744925,"NIC404",5.41011,-53.65462,"South America","LAC"
"796","NIC938","AA",1e-05,0.751508,"NIC938",4.03397,-52.67852,"South America","LAC"
"797","QG3543","AA",1e-05,0.758108,"QG3543",10.42641667,-84.01201667,"Central America","LAC"
"798","QG3790","AA",1e-05,0.762159,"QG3790",10.42551667,-84.01403333,"Central America","LAC"
"799","NIC2360","AA",1e-05,0.765721,"NIC2360",4.03893102,-52.67661296,"South America","LAC"
"800","HPT25","AA",1e-05,0.770512,"HPT25",-8.5315,116.239193,"Indonesia","Indo2"
"801","NIC1181","AA",1e-05,0.771079,"NIC1181",-12.88332003,-69.48725897,"South America","LAC"
"802","NIC1877","AA",1e-05,0.771932,"NIC1877",14.744997,-61.092154,"Caribbean","LAC"
"803","QG3847","AA",0.772694,0.772694,"QG3847",10.41828889,-84.00399167,"Central America","LAC"
"804","NIC1478","AA",1e-05,0.775188,"NIC1478",4.086242002,-52.67756699,"South America","LAC"
"805","NIC934","AA",1e-05,0.775636,"NIC934",4.04783,-52.67766,"South America","LAC"
"806","NIC1137","AA",1e-05,0.775933,"NIC1137",-12.872141,-69.49788203,"South America","LAC"
"807","NIC933","AA",1e-05,0.778576,"NIC933",4.04237,-52.68256,"South America","LAC"
"808","QG3843","AA",1e-05,0.779474,"QG3843",10.42963,-84.00833,"Central America","LAC"
"809","NIC85","AA",1e-05,0.784868,"NIC85",4.08533,-52.6751,"South America","LAC"
"810","QG3852","AA",1e-05,0.792827,"QG3852",10.41900556,-84.00699722,"Central America","LAC"
"811","QG3789","AA",1e-05,0.793421,"QG3789",10.42608333,-84.0092,"Central America","LAC"
"812","NIC193","AA",1e-05,0.793443,"NIC193",16.0207,-61.597,"Caribbean","LAC"
"813","NIC249","AA",1e-05,0.794405,"NIC249",16.0207,-61.597,"Caribbean","LAC"
"814","NIC311","AA",1e-05,0.798993,"NIC311",4.09125,-52.67489,"South America","LAC"
"815","NIC496","AA",1e-05,0.800743,"NIC496",4.08803,-52.67552,"South America","LAC"
"816","HPT39","AA",1e-05,0.802083,"HPT39",-5.252764,119.865139,"Indonesia","Indo2"
"817","NIC1272","AA",1e-05,0.804001,"NIC1272",3.648232995,-53.19701498,"South America","LAC"
"818","NIC1275","AA",1e-05,0.804848,"NIC1275",3.643404013,-53.19835701,"South America","LAC"
"819","NIC300","AA",1e-05,0.805396,"NIC300",4.08969,-52.67731,"South America","LAC"
"820","NIC903","AA",1e-05,0.806159,"NIC903",4.04877,-52.67666,"South America","LAC"
"821","NIC753","AA",1e-05,0.808966,"NIC753",15.39802,-61.31219,"Caribbean","LAC"
"822","NIC1410","AA",1e-05,0.809052,"NIC1410",3.61230799,-53.21481999,"South America","LAC"
"823","QG3785","AA",1e-05,0.809723,"QG3785",10.43082,-84.01138,"Central America","LAC"
"824","NIC468","AA",1e-05,0.811088,"NIC468",4.0883,-52.67541,"South America","LAC"
"825","QG848","AA",0.814131,0.814131,"QG848",9.15445,-79.82763,"Central America","LAC"
"826","NIC1962","AA",1e-05,0.816968,"NIC1962",14.744117,-61.093023,"Caribbean","LAC"
"827","QG981","AA",0.818279,0.818279,"QG981",9.14576403,-79.8544232,"Central America","LAC"
"828","NIC989","AA",1e-05,0.819062,"NIC989",4.03713,-52.67196,"South America","LAC"
"829","NIC586","AA",1e-05,0.821539,"NIC586",15.40493,-61.34619,"Caribbean","HC"
"830","NIC389","AA",1e-05,0.824585,"NIC389",5.29111,-53.05539,"South America","LAC"
"831","NIC1343","AA",1e-05,0.826461,"NIC1343",4.048513966,-52.67673198,"South America","LAC"
"832","QG3821","AA",1e-05,0.828139,"QG3821",10.42540556,-84.00121667,"Central America","LAC"
"833","NIC426","AA",1e-05,0.829121,"NIC426",5.41125,-53.65478,"South America","LAC"
"834","NIC1917","AA",1e-05,0.830237,"NIC1917",14.67639,-61.090457,"Caribbean","HC"
"835","QG3817","AA",1e-05,0.836024,"QG3817",10.42972,-84.00742,"Central America","LAC"
"836","NIC2364","AA",1e-05,0.837947,"NIC2364",4.035310037,-52.67778299,"South America","LAC"
"837","NIC941","AA",1e-05,0.839166,"NIC941",4.03687,-52.67743,"South America","LAC"
"838","NIC572","AA",0.007811,0.842119,"NIC572",15.47461,-61.29876,"Caribbean","HC"
"839","NIC571","AA",0.007846,0.842197,"NIC571",15.47461,-61.29876,"Caribbean","HC"
"840","NIC1657","AA",1e-05,0.842444,"NIC1657",25.02814,121.74912,"Taiwan","Tw3"
"841","NIC1656","AA",1e-05,0.842507,"NIC1656",25.02814,121.74912,"Taiwan","Tw3"
"842","QG3807","AA",1e-05,0.846092,"QG3807",10.43182,-84.01499,"Central America","LAC"
"843","QG3539","AA",0.847277,0.847277,"QG3539",10.42332222,-84.00135556,"Central America","LAC"
"844","NIC1278","AA",1e-05,0.849179,"NIC1278",3.638634961,-53.20414497,"South America","LAC"
"845","NIC1405","AA",1e-05,0.850312,"NIC1405",3.600050965,-53.18947999,"South America","LAC"
"846","NIC280","AA",1e-05,0.851536,"NIC280",4.08711,-52.67839,"South America","LAC"
"847","EG6180","AA",1e-05,0.853034,"EG6180",18.3,-65.8,"Caribbean","LAC"
"848","NIC1387","AA",1e-05,0.854041,"NIC1387",3.603495006,-53.19458197,"South America","LAC"
"849","NIC1344","AA",1e-05,0.854238,"NIC1344",4.055127036,-52.67816302,"South America","LAC"
"850","JU1838","AA",1e-05,0.864429,"JU1838",4.085517,-52.681917,"South America","LAC"
"851","NIC450","AA",1e-05,0.870132,"NIC450",4.08926,-52.67607,"South America","LAC"
"852","NIC1270","AA",1e-05,0.871863,"NIC1270",3.599450989,-53.18744604,"South America","LAC"
"853","JU1821","AA",1e-05,0.872018,"JU1821",4.087967,-52.675167,"South America","LAC"
"854","NIC1165","AA",1e-05,0.872532,"NIC1165",-12.87688399,-69.49484501,"South America","LAC"
"855","NIC1170","AA",1e-05,0.87566,"NIC1170",-12.87956603,-69.49155604,"South America","LAC"
"856","NIC1268","AA",1e-05,0.879382,"NIC1268",3.608203959,-53.175201,"South America","LAC"
"857","QG850","AA",0.884373,0.884373,"QG850",9.159436,-79.844493,"Central America","LAC"
"858","QG3521","AA",1e-05,0.889945,"QG3521",10.42643333,-84.01193333,"Central America","LAC"
"859","NIC354","AA",1e-05,0.891216,"NIC354",4.0881,-52.6753,"South America","LAC"
"860","NIC1112","AA",1e-05,0.892476,"NIC1112",-12.829016,-71.377696,"South America","LAC"
"861","NIC994","AA",1e-05,0.899346,"NIC994",4.04243,-52.67869,"South America","LAC"
"862","NIC344","AA",1e-05,0.900796,"NIC344",5.41063,-53.6564,"South America","LAC"
"863","QG3009","AA",0.905864,0.905864,"QG3009",9.16005,-79.841,"Central America","LAC"
"864","NIC533","AA",1e-05,0.905946,"NIC533",16.01855,-61.597903,"Caribbean","LAC"
"865","NIC1378","AA",1e-05,0.911557,"NIC1378",4.0951,-52.686219,"South America","LAC"
"866","NIC1155","AA",1.1e-05,0.914215,"NIC1155",-12.87564204,-69.49654997,"South America","LAC"
"867","NIC1116","AA",1e-05,0.914938,"NIC1116",-12.838824,-71.365178,"South America","LAC"
"868","QG5319","AA",1e-05,0.918689,"QG5319",6.8569,158.2198,"Micronesia","Mic2"
"869","NIC1363","AA",1e-05,0.921466,"NIC1363",4.058048967,-52.67827903,"South America","LAC"
"870","QG3829","AA",1e-05,0.923354,"QG3829",10.42346389,-84.00128333,"Central America","LAC"
"871","NIC1359","AA",1e-05,0.924998,"NIC1359",4.053170029,-52.67738703,"South America","LAC"
"872","NIC1395","AA",1e-05,0.928652,"NIC1395",3.632552968,-53.20619199,"South America","LAC"
"873","NIC425","AA",1e-05,0.931004,"NIC425",5.53544,-53.5634,"South America","LAC"
"874","NIC321","AA",1e-05,0.931091,"NIC321",5.53515,-53.56151,"South America","LAC"
"875","NIC391","AA",1e-05,0.931389,"NIC391",4.03715,-52.67126,"South America","LAC"
"876","NIC1193","AA",1e-05,0.933286,"NIC1193",-12.84973802,-69.45760002,"South America","LAC"
"877","NIC957","AA",1e-05,0.934542,"NIC957",4.03952,-52.67598,"South America","LAC"
"878","NIC904","AA",1e-05,0.936501,"NIC904",4.03117,-52.68019,"South America","LAC"
"879","NIC936","AA",1.5e-05,0.93942,"NIC936",4.03149,-52.68573,"South America","LAC"
"880","NIC1323","AA",1e-05,0.940859,"NIC1323",4.556285972,-52.20881601,"South America","LAC"
"881","NIC1317","AA",1e-05,0.942965,"NIC1317",4.555320963,-52.209778,"South America","LAC"
"882","NIC570","AA",1e-05,0.951384,"NIC570",15.47461,-61.29876,"Caribbean","HC"
"883","NIC1415","AA",1e-05,0.951401,"NIC1415",3.637292013,-53.20446499,"South America","LAC"
"884","QG3824","AA",1e-05,0.964074,"QG3824",10.44022,-84.01188,"Central America","LAC"
"885","NIC489","AA",1e-05,0.971937,"NIC489",4.08695,-52.67731,"South America","LAC"
"886","NIC339","AA",1e-05,0.974136,"NIC339",5.41305,-53.65004,"South America","LAC"
"887","QG3849","AA",1e-05,0.978567,"QG3849",10.42551667,-84.01403333,"Central America","LAC"
"888","QG3523","AA",1e-05,0.983043,"QG3523",10.43288,-84.00678,"Central America","LAC"
"889","QG3809","AA",1e-05,0.984485,"QG3809",10.43288,-84.00678,"Central America","LAC"
"890","QG3533","AA",1e-05,0.987926,"QG3533",10.42641667,-84.01201667,"Central America","LAC"
"891","NIC1354","AA",1e-05,0.988696,"NIC1354",4.071575012,-52.68970096,"South America","LAC"
"892","NIC1038","AA",1e-05,0.988813,"NIC1038",4.03896,-52.66843,"South America","LAC"
"893","NIC952","AA",1e-05,0.989233,"NIC952",4.03894,-52.66867,"South America","LAC"
"894","ECA3053","AA",1e-05,0.998756,"ECA3053",20.0389764,-155.4399684,"Hawaii","HC"
"895","QG5652","AA",1e-05,0.999692,"QG5652",6.918,158.2617,"Micronesia","Mic2"
"896","QG5643","AA",1e-05,0.999704,"QG5643",6.9179,158.2617,"Micronesia","Mic2"
"897","QG4824","AA",1.6e-05,0.999708,"QG4824",6.8569,158.2207,"Micronesia","Mic1"
"898","QG4817","AA",1.6e-05,0.999712,"QG4817",6.8569,158.2207,"Micronesia","Mic1"
"899","NIC1557","AA",1e-05,0.999713,"NIC1557",25.01713,121.73247,"Taiwan","Tw3"
"900","QG4702","AA",1.6e-05,0.999713,"QG4702",6.8569,158.2207,"Micronesia","Mic1"
"901","QG5654","AA",1.3e-05,0.999713,"QG5654",6.8569,158.2207,"Micronesia","Mic1"
"902","QG3037","AA",0.999714,0.999714,"QG3037",9.164533333,-79.84156667,"Central America","LAC"
"903","QG4904","AA",1e-05,0.999714,"QG4904",6.9196,158.2631,"Micronesia","Mic2"
"904","NIC1542","AA",1e-05,0.999715,"NIC1542",25.05704,121.77109,"Taiwan","Tw3"
"905","NIC1646","AA",1e-05,0.999715,"NIC1646",25.06549,121.82703,"Taiwan","Tw3"
"906","QG4730","AA",1e-05,0.999715,"QG4730",6.9196,158.2631,"Micronesia","Mic2"
"907","QG5159","AA",1e-05,0.999715,"QG5159",6.918,158.2617,"Micronesia","Mic2"
"908","NIC1551","AA",1e-05,0.999716,"NIC1551",25.02212,121.73275,"Taiwan","Tw3"
"909","NIC1563","AA",1e-05,0.999716,"NIC1563",25.00481,121.73369,"Taiwan","Tw5"
"910","NIC1016","AA",1e-05,0.999717,"NIC1016",4.03793,-52.67185,"South America","LAC"
"911","NIC1309","AA",1e-05,0.999717,"NIC1309",4.548271028,-52.21274,"South America","LAC"
"912","QG4672","AA",1e-05,0.999717,"QG4672",6.9643,158.1915,"Micronesia","Mic2"
"913","QG4695","AA",1e-05,0.999717,"QG4695",6.8648,158.1774,"Micronesia","Mic2"
"914","QG5262","AA",1e-05,0.999717,"QG5262",6.8648,158.1774,"Micronesia","Mic2"
"915","ECA1445","AA",1e-05,0.999718,"ECA1445",19.8552394,-155.1527495,"Hawaii","Hw2"
"916","ECA1451","AA",1e-05,0.999718,"ECA1451",19.8552394,-155.1527495,"Hawaii","Hw2"
"917","QG5237","AA",1e-05,0.999718,"QG5237",6.8632,158.1746,"Micronesia","Mic2"
"918","QG5551","AA",1e-05,0.999718,"QG5551",6.9171,158.2622,"Micronesia","Mic2"
"919","QG4696","AA",1e-05,0.999719,"QG4696",6.9668,158.1916,"Micronesia","Mic2"
"920","NIC1005","AA",1e-05,0.99972,"NIC1005",4.03896,-52.66843,"South America","LAC"
"921","QG2897","AA",1e-05,0.99972,"QG2897",-16.10295,145.44645,"Australia","Au"
"922","QG5628","AA",1e-05,0.99972,"QG5628",6.9171,158.2622,"Micronesia","Mic2"
"923","NIC1546","AA",1e-05,0.999721,"NIC1546",25.05343,121.77265,"Taiwan","Tw3"
"924","QG2899","AA",1e-05,0.999721,"QG2899",-16.103617,145.4467,"Australia","Au"
"925","QG2905","AA",1e-05,0.999721,"QG2905",-16.10365,145.447317,"Australia","Au"
"926","QG4897","AA",1.2e-05,0.999721,"QG4897",6.8567,158.2225,"Micronesia","Mic1"
"927","QG5365","AA",1e-05,0.999721,"QG5365",6.9169,158.2622,"Micronesia","Mic2"
"928","ECA1405","AA",1e-05,0.999722,"ECA1405",21.342699,-157.821547,"Hawaii","Hw3"
"929","ECA793","AA",1e-05,0.999722,"ECA793",22.194578,-159.478478,"Hawaii","HC"
"930","ECA797","AA",1e-05,0.999722,"ECA797",19.590717,-155.067906,"Hawaii","HC"
"931","NIC1169","AA",1e-05,0.999722,"NIC1169",-12.87919999,-69.49226297,"South America","LAC"
"932","NIC1941","AA",1e-05,0.999722,"NIC1941",14.80577,-61.147328,"Caribbean","LAC"
"933","NIC382","AA",1e-05,0.999722,"NIC382",4.03801,-52.67711,"South America","LAC"
"934","NIC396","AA",1e-05,0.999722,"NIC396",4.03893,-52.67352,"South America","LAC"
"935","QG2898","AA",1e-05,0.999722,"QG2898",-16.103617,145.4467,"Australia","Au"
"936","QG4659","AA",1e-05,0.999722,"QG4659",6.8567,158.2225,"Micronesia","Mic1"
"937","QG4754","AA",1e-05,0.999722,"QG4754",6.9169,158.2622,"Micronesia","Mic2"
"938","QG5364","AA",1e-05,0.999722,"QG5364",6.9169,158.2622,"Micronesia","Mic2"
"939","QG5550","AA",1e-05,0.999722,"QG5550",6.9171,158.2622,"Micronesia","Mic2"
"940","QG841","AA",0.999722,0.999722,"QG841",9.161421,-79.837195,"Central America","LAC"
"941","ECA2954","AA",1e-05,0.999723,"ECA2954",22.0638967,-159.3522759,"Hawaii","HC"
"942","ECA789","AA",1e-05,0.999723,"ECA789",21.336056,-157.799786,"Hawaii","Hw3"
"943","NIC122","AA",1e-05,0.999723,"NIC122",16.1779,-61.6563,"Caribbean","HC"
"944","NIC1438","AA",1e-05,0.999723,"NIC1438",4.08830001,-52.68124396,"South America","LAC"
"945","NIC1644","AA",1e-05,0.999723,"NIC1644",25.06464,121.82481,"Taiwan","Tw3"
"946","NIC1911","AA",1e-05,0.999723,"NIC1911",14.804986,-61.146231,"Caribbean","LAC"
"947","NIC956","AA",1e-05,0.999723,"NIC956",4.0401,-52.67504,"South America","LAC"
"948","NIC958","AA",1e-05,0.999723,"NIC958",4.03502,-52.67796,"South America","LAC"
"949","QG3008","AA",0.999723,0.999723,"QG3008",9.16005,-79.841,"Central America","LAC"
"950","QG3872","AA",1.7e-05,0.999723,"QG3872",10.44027,-84.01227,"Central America","LAC"
"951","QG4867","AA",1e-05,0.999723,"QG4867",6.8567,158.2225,"Micronesia","Mic1"
"952","QG4891","AA",1e-05,0.999723,"QG4891",6.8567,158.2225,"Micronesia","Mic1"
"953","QG4894","AA",1e-05,0.999723,"QG4894",6.9196,158.2631,"Micronesia","Mic2"
"954","QG5160","AA",1e-05,0.999723,"QG5160",6.918,158.2617,"Micronesia","Mic2"
"955","QG5510","AA",1e-05,0.999723,"QG5510",6.9639,158.1907,"Micronesia","Mic1"
"956","ECA2955","AA",1e-05,0.999724,"ECA2955",22.0638967,-159.3522759,"Hawaii","HC"
"957","ECA2976","AA",1e-05,0.999724,"ECA2976",22.0638967,-159.3522759,"Hawaii","HC"
"958","NIC1175","AA",1.5e-05,0.999724,"NIC1175",-12.88087302,-69.49066697,"South America","LAC"
"959","NIC2371","AA",1e-05,0.999724,"NIC2371",4.042387968,-52.67838799,"South America","LAC"
"960","NIC567","AA",1e-05,0.999724,"NIC567",15.37806,-61.33964,"Caribbean","HC"
"961","QG3064","AA",0.999724,0.999724,"QG3064",9.16092,-79.84046,"Central America","LAC"
"962","QG3546","AA",1.6e-05,0.999724,"QG3546",10.43288,-84.00678,"Central America","LAC"
"963","QG5260","AA",1e-05,0.999724,"QG5260",6.8632,158.1746,"Micronesia","Mic2"
"964","NIC1000","AA",1e-05,0.999725,"NIC1000",4.0391,-52.6675,"South America","LAC"
"965","NIC1543","AA",1e-05,0.999725,"NIC1543",25.05704,121.77109,"Taiwan","Tw3"
"966","NIC1649","AA",1e-05,0.999725,"NIC1649",25.06574,121.82753,"Taiwan","Tw3"
"967","NIC294","AA",1e-05,0.999725,"NIC294",4.09492,-52.68604,"South America","LAC"
"968","NIC530","AA",1e-05,0.999725,"NIC530",24.6,121,"Taiwan","Tw3"
"969","QG4669","AA",1e-05,0.999725,"QG4669",6.9684,158.1899,"Micronesia","Mic2"
"970","QG4779","AA",1e-05,0.999725,"QG4779",6.9171,158.2622,"Micronesia","Mic2"
"971","QG5161","AA",1e-05,0.999725,"QG5161",6.9066,158.1818,"Micronesia","Mic2"
"972","QG5220","AA",1e-05,0.999725,"QG5220",6.8632,158.1746,"Micronesia","Mic2"
"973","QG5588","AA",1e-05,0.999725,"QG5588",6.9066,158.1818,"Micronesia","Mic2"
"974","NIC1553","AA",1e-05,0.999726,"NIC1553",25.02212,121.73275,"Taiwan","Tw3"
"975","NIC1564","AA",1e-05,0.999726,"NIC1564",25.00469,121.7343,"Taiwan","Tw3"
"976","NIC1881","AA",1e-05,0.999726,"NIC1881",14.744609,-61.094657,"Caribbean","LAC"
"977","NIC585","AA",1e-05,0.999726,"NIC585",15.40415,-61.34645,"Caribbean","LAC"
"978","NIC908","AA",1e-05,0.999726,"NIC908",4.04372,-52.67704,"South America","LAC"
"979","NIC942","AA",1e-05,0.999726,"NIC942",4.04007,-52.67494,"South America","LAC"
"980","NIC980","AA",1e-05,0.999726,"NIC980",4.03822,-52.67031,"South America","LAC"
"981","QG2896","AA",1e-05,0.999726,"QG2896",-16.10295,145.44645,"Australia","Au"
"982","QG2904","AA",1e-05,0.999726,"QG2904",-16.10365,145.447317,"Australia","Au"
"983","QG4629","AA",1e-05,0.999726,"QG4629",6.8679,158.1784,"Micronesia","Mic2"
"984","QG5366","AA",1e-05,0.999726,"QG5366",6.9169,158.2622,"Micronesia","Mic2"
"985","QG5552","AA",1e-05,0.999726,"QG5552",6.9171,158.2622,"Micronesia","Mic2"
"986","QG5629","AA",1e-05,0.999726,"QG5629",6.9169,158.2622,"Micronesia","Mic2"
"987","BRC20391","AA",1e-05,0.999727,"BRC20391",25.016672,121.557423,"Taiwan","Tw5"
"988","ECA1299","AA",1e-05,0.999727,"ECA1299",21.34198,-157.8095,"Hawaii","Hw3"
"989","ECA1302","AA",1e-05,0.999727,"ECA1302",21.34202,-157.8096,"Hawaii","Hw3"
"990","ECA2910","AA",1e-05,0.999727,"ECA2910",21.355658,-157.7645652,"Hawaii","Hw1"
"991","NIC124","AA",1e-05,0.999727,"NIC124",16.0435,-61.643,"Caribbean","LAC"
"992","NIC125","AA",1e-05,0.999727,"NIC125",16.0207,-61.597,"Caribbean","LAC"
"993","QG3526","AA",1.3e-05,0.999727,"QG3526",10.42643333,-84.01193333,"Central America","LAC"
"994","QG3797","AA",1e-05,0.999727,"QG3797",10.42974,-84.00938,"Central America","LAC"
"995","QG4714","AA",1e-05,0.999727,"QG4714",6.8577,158.2157,"Micronesia","Mic2"
"996","QG4780","AA",1e-05,0.999727,"QG4780",6.9066,158.1818,"Micronesia","Mic1"
"997","QG4866","AA",1e-05,0.999727,"QG4866",6.8567,158.2225,"Micronesia","Mic1"
"998","QG4878","AA",1e-05,0.999727,"QG4878",6.8632,158.1746,"Micronesia","Mic2"
"999","QG5256","AA",1e-05,0.999727,"QG5256",6.8632,158.1746,"Micronesia","Mic2"
"1000","QG5405","AA",1e-05,0.999727,"QG5405",6.9066,158.1818,"Micronesia","Mic2"
"1001","QG5655","AA",1.2e-05,0.999727,"QG5655",6.9639,158.1907,"Micronesia","Mic1"
"1002","BRC20400","AA",1e-05,0.999728,"BRC20400",25.016672,121.557423,"Taiwan","Tw3"
"1003","ECA1303","AA",1e-05,0.999728,"ECA1303",21.34202,-157.8096,"Hawaii","Hw3"
"1004","ECA2909","AA",1e-05,0.999728,"ECA2909",19.11058638,-155.8263837,"Hawaii","HC"
"1005","ECA798","AA",1e-05,0.999728,"ECA798",19.906725,-155.141275,"Hawaii","HC"
"1006","ECA801","AA",1e-05,0.999728,"ECA801",20.78352803,-156.0650423,"Hawaii","Hw1"
"1007","ECA803","AA",1e-05,0.999728,"ECA803",20.78352803,-156.0650423,"Hawaii","Hw1"
"1008","NIC1012","AA",1e-05,0.999728,"NIC1012",4.03793,-52.67185,"South America","LAC"
"1009","NIC1132","AA",1e-05,0.999728,"NIC1132",-12.87564397,-69.49700503,"South America","LAC"
"1010","NIC1151","AA",1e-05,0.999728,"NIC1151",-12.87644704,-69.49407396,"South America","LAC"
"1011","NIC1153","AA",1e-05,0.999728,"NIC1153",-12.87629499,-69.49540299,"South America","LAC"
"1012","NIC1161","AA",1e-05,0.999728,"NIC1161",-12.87576098,-69.496324,"South America","LAC"
"1013","NIC1392","AA",1e-05,0.999728,"NIC1392",3.601659033,-53.190647,"South America","LAC"
"1014","NIC1400","AA",1e-05,0.999728,"NIC1400",4.561057035,-52.18330602,"South America","LAC"
"1015","NIC1411","AA",1e-05,0.999728,"NIC1411",3.596770959,-53.17791598,"South America","LAC"
"1016","NIC1514","AA",1e-05,0.999728,"NIC1514",4.085349999,-52.68294297,"South America","LAC"
"1017","NIC1559","AA",1e-05,0.999728,"NIC1559",25.01519,121.73311,"Taiwan","Tw3"
"1018","NIC1561","AA",1e-05,0.999728,"NIC1561",25.00481,121.73369,"Taiwan","Tw3"
"1019","NIC1585","AA",1e-05,0.999728,"NIC1585",23.58773,121.34154,"Taiwan","Tw1"
"1020","NIC1653","AA",1e-05,0.999728,"NIC1653",25.02814,121.74912,"Taiwan","Tw3"
"1021","NIC1918","AA",1e-05,0.999728,"NIC1918",14.676352,-61.090455,"Caribbean","HC"
"1022","NIC192","AA",1e-05,0.999728,"NIC192",16.0459,-61.6262,"Caribbean","HC"
"1023","NIC291","AA",1e-05,0.999728,"NIC291",4.092299,-52.675813,"South America","LAC"
"1024","NIC491","AA",1e-05,0.999728,"NIC491",4.08507,-52.68325,"South America","LAC"
"1025","NIC947","AA",1e-05,0.999728,"NIC947",4.03997,-52.67496,"South America","LAC"
"1026","QG2724","AA",0.999728,0.999728,"QG2724",9.1598,-79.8399,"Central America","LAC"
"1027","QG3862","AA",1.2e-05,0.999728,"QG3862",10.42608333,-84.0092,"Central America","LAC"
"1028","QG4653","AA",1e-05,0.999728,"QG4653",6.9639,158.1907,"Micronesia","Mic1"
"1029","QG4759","AA",1e-05,0.999728,"QG4759",6.9066,158.1818,"Micronesia","Mic1"
"1030","QG4893","AA",1e-05,0.999728,"QG4893",6.8577,158.2157,"Micronesia","Mic2"
"1031","ECA1312","AA",1e-05,0.999729,"ECA1312",20.04062,-155.4413,"Hawaii","HC"
"1032","ECA1447","AA",1e-05,0.999729,"ECA1447",19.8552394,-155.1527495,"Hawaii","Hw2"
"1033","ECA2920","AA",1e-05,0.999729,"ECA2920",21.355658,-157.7645652,"Hawaii","Hw1"
"1034","JU1374","AA",1e-05,0.999729,"JU1374",-21.0484,55.6878,"Africa","Af"
"1035","JU1428","AA",1e-05,0.999729,"JU1428",4.08,-52.68,"South America","LAC"
"1036","JU1632","AA",1e-05,0.999729,"JU1632",17.1508,-25.1314,"Africa","Af"
"1037","JU1634","AA",1e-05,0.999729,"JU1634",17.12,-25.049,"Africa","Af"
"1038","NIC1146","AA",1e-05,0.999729,"NIC1146",-12.875765,-69.49353903,"South America","LAC"
"1039","NIC1147","AA",1e-05,0.999729,"NIC1147",-12.87586299,-69.49340601,"South America","LAC"
"1040","NIC1149","AA",1e-05,0.999729,"NIC1149",-12.87644897,-69.49256002,"South America","LAC"
"1041","NIC1160","AA",1e-05,0.999729,"NIC1160",-12.875118,-69.49683102,"South America","LAC"
"1042","NIC1167","AA",1e-05,0.999729,"NIC1167",-12.87739897,-69.49448098,"South America","LAC"
"1043","NIC1168","AA",1e-05,0.999729,"NIC1168",-12.87918197,-69.49254099,"South America","LAC"
"1044","NIC1176","AA",1e-05,0.999729,"NIC1176",-12.88127099,-69.49013798,"South America","LAC"
"1045","NIC1180","AA",1e-05,0.999729,"NIC1180",-12.88253004,-69.48824904,"South America","LAC"
"1046","NIC1276","AA",1e-05,0.999729,"NIC1276",3.61280797,-53.180336,"South America","LAC"
"1047","NIC1313","AA",1e-05,0.999729,"NIC1313",4.54814597,-52.21200599,"South America","LAC"
"1048","NIC1316","AA",1e-05,0.999729,"NIC1316",4.548271028,-52.21274,"South America","LAC"
"1049","NIC1453","AA",1e-05,0.999729,"NIC1453",4.554173984,-52.21073999,"South America","LAC"
"1050","NIC1531","AA",1e-05,0.999729,"NIC1531",-16.755873,49.996516,"Africa","Af"
"1051","NIC1544","AA",1e-05,0.999729,"NIC1544",25.05343,121.77265,"Taiwan","Tw3"
"1052","NIC1547","AA",1e-05,0.999729,"NIC1547",25.05343,121.77265,"Taiwan","Tw3"
"1053","NIC1549","AA",1e-05,0.999729,"NIC1549",25.05343,121.77265,"Taiwan","Tw3"
"1054","NIC1550","AA",1e-05,0.999729,"NIC1550",25.05343,121.77265,"Taiwan","Tw3"
"1055","NIC1592","AA",1e-05,0.999729,"NIC1592",24.68622,121.13734,"Taiwan","Tw6"
"1056","NIC1594","AA",1e-05,0.999729,"NIC1594",24.68622,121.13734,"Taiwan","Tw6"
"1057","NIC1647","AA",1e-05,0.999729,"NIC1647",25.06574,121.82753,"Taiwan","Tw3"
