"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo","Lineage"
"3119","NIC907","D",1e-05,0.390757,"NIC907",4.04842,-52.67683,"South America","LAC"
"3120","NIC929","D",1e-05,0.405007,"NIC929",4.04027,-52.67537,"South America","LAC"
"3121","QG2896","D",1.1e-05,0.411544,"QG2896",-16.10295,145.44645,"Australia","Au"
"3122","QG2897","D",1e-05,0.411671,"QG2897",-16.10295,145.44645,"Australia","Au"
"3123","QG2904","D",1e-05,0.411853,"QG2904",-16.10365,145.447317,"Australia","Au"
"3124","QG2905","D",1.1e-05,0.411853,"QG2905",-16.10365,145.447317,"Australia","Au"
"3125","QG2898","D",1.1e-05,0.413523,"QG2898",-16.103617,145.4467,"Australia","Au"
"3126","NIC426","D",1e-05,0.413719,"NIC426",5.41125,-53.65478,"South America","LAC"
"3127","QG2899","D",1e-05,0.413788,"QG2899",-16.103617,145.4467,"Australia","Au"
"3128","NIC986","D",1e-05,0.41756,"NIC986",4.03726,-52.67243,"South America","LAC"
"3129","NIC2355","D",1e-05,0.418349,"NIC2355",4.041457996,-52.676275,"South America","LAC"
"3130","QG3514","D",0.425385,0.425385,"QG3514",10.43089,-84.00684,"Central America","LAC"
"3131","NIC2373","D",1e-05,0.437755,"NIC2373",4.042470027,-52.67842798,"South America","LAC"
"3132","HPT56","D",1e-05,0.442802,"HPT56",-8.52582,115.167492,"Indonesia","Indo1"
"3133","QG823","D",0.443058,0.443058,"QG823",9.152413,-79.850852,"Central America","LAC"
"3134","JU2505","D",0.150671,0.443474,"JU2505",10.4708,-84.6452,"Central America","LAC"
"3135","NIC407","D",1e-05,0.453668,"NIC407",5.41418,-53.65416,"South America","LAC"
"3136","NIC1422","D",1e-05,0.454825,"NIC1422",3.639726033,-53.20330401,"South America","LAC"
"3137","NIC443","D",1e-05,0.454853,"NIC443",4.08447,-52.67858,"South America","LAC"
"3138","NIC450","D",1e-05,0.459602,"NIC450",4.08926,-52.67607,"South America","LAC"
"3139","NIC55","D",1e-05,0.461384,"NIC55",4.08225,-52.67965,"South America","LAC"
"3140","NIC933","D",1e-05,0.461479,"NIC933",4.04237,-52.68256,"South America","LAC"
"3141","NIC314","D",1e-05,0.464385,"NIC314",4.03715,-52.67214,"South America","LAC"
"3142","NIC363","D",1e-05,0.466026,"NIC363",4.95234,-52.49148,"South America","LAC"
"3143","NIC1927","D",0.094121,0.475928,"NIC1927",14.719237,-61.100187,"Caribbean","LAC"
"3144","NIC945","D",1e-05,0.480245,"NIC945",4.03707,-52.6772,"South America","LAC"
"3145","NIC1862","D",1e-05,0.4867,"NIC1862",14.843986,-61.214646,"Caribbean","LAC"
"3146","QG840","D",1.2e-05,0.491565,"QG840",9.161421,-79.837195,"Central America","LAC"
"3147","QG3848","D",0.277034,0.493663,"QG3848",10.43082,-84.01138,"Central America","LAC"
"3148","QG2716","D",1e-05,0.49414,"QG2716",9.16835,-79.839279,"Central America","LAC"
"3149","NIC1004","D",1e-05,0.497259,"NIC1004",4.03896,-52.66843,"South America","LAC"
"3150","NIC454","D",1e-05,0.502214,"NIC454",4.08318,-52.68343,"South America","LAC"
"3151","NIC461","D",1e-05,0.502214,"NIC461",4.08318,-52.68343,"South America","LAC"
"3152","JU2750","D",0.006525,0.508351,"JU2750",16.1761,-61.6951,"Caribbean","LAC"
"3153","QG4824","D",1e-05,0.517816,"QG4824",6.8569,158.2207,"Micronesia","Mic1"
"3154","QG5654","D",1e-05,0.518391,"QG5654",6.8569,158.2207,"Micronesia","Mic1"
"3155","QG4817","D",1e-05,0.518926,"QG4817",6.8569,158.2207,"Micronesia","Mic1"
"3156","QG4702","D",1e-05,0.519193,"QG4702",6.8569,158.2207,"Micronesia","Mic1"
"3157","NIC1856","D",1e-05,0.51985,"NIC1856",14.674356,-61.095002,"Caribbean","LAC"
"3158","NIC1950","D",1e-05,0.521173,"NIC1950",14.743477,-61.095204,"Caribbean","HC"
"3159","HPT33","D",1e-05,0.52639,"HPT33",-5.2563,119.86386,"Indonesia","Indo3"
"3160","JU1838","D",1e-05,0.529975,"JU1838",4.085517,-52.681917,"South America","LAC"
"3161","QG3843","D",1e-05,0.532024,"QG3843",10.42963,-84.00833,"Central America","LAC"
"3162","QG3785","D",1e-05,0.532523,"QG3785",10.43082,-84.01138,"Central America","LAC"
"3163","NIC1679","D",1e-05,0.534279,"NIC1679",22.08922,120.84876,"Taiwan","Tw7"
"3164","NIC1028","D",1e-05,0.546397,"NIC1028",4.03896,-52.66843,"South America","LAC"
"3165","QG3821","D",1e-05,0.548952,"QG3821",10.42540556,-84.00121667,"Central America","LAC"
"3166","NIC417","D",1e-05,0.55451,"NIC417",4.07829,-52.68732,"South America","LAC"
"3167","NIC339","D",1e-05,0.557856,"NIC339",5.41305,-53.65004,"South America","LAC"
"3168","NIC1376","D",1e-05,0.564278,"NIC1376",4.083392993,-52.68151998,"South America","LAC"
"3169","NIC1433","D",1e-05,0.565295,"NIC1433",4.055725001,-52.67804501,"South America","LAC"
"3170","NIC408","D",1e-05,0.567463,"NIC408",5.40848,-53.65181,"South America","LAC"
"3171","NIC57","D",1e-05,0.570277,"NIC57",4.08658,-52.67928,"South America","LAC"
"3172","QG3522","D",0.153394,0.575393,"QG3522",10.42974,-84.00938,"Central America","LAC"
"3173","QG3529","D",0.578853,0.578853,"QG3529",10.43288,-84.00678,"Central America","LAC"
"3174","QG3863","D",0.420733,0.578997,"QG3863",10.42974,-84.00938,"Central America","LAC"
"3175","NIC1188","D",1e-05,0.579456,"NIC1188",-12.88252903,-69.48456,"South America","LAC"
"3176","NIC1355","D",1e-05,0.581453,"NIC1355",4.057417978,-52.67890298,"South America","LAC"
"3177","NIC1651","D",1e-05,0.581661,"NIC1651",25.02814,121.74912,"Taiwan","Tw3"
"3178","NIC944","D",1e-05,0.581917,"NIC944",4.03799,-52.6772,"South America","LAC"
"3179","QG3856","D",0.294278,0.582437,"QG3856",10.42540556,-84.00121667,"Central America","LAC"
"3180","NIC1555","D",1e-05,0.584641,"NIC1555",25.02132,121.73295,"Taiwan","Tw3"
"3181","NIC1392","D",1e-05,0.587778,"NIC1392",3.601659033,-53.190647,"South America","LAC"
"3182","QG3547","D",0.009194,0.595798,"QG3547",10.42551667,-84.01403333,"Central America","LAC"
"3183","ECA806","D",1e-05,0.599355,"ECA806",20.813647,-156.118573,"Hawaii","Af"
"3184","NIC1393","D",1e-05,0.600334,"NIC1393",3.621482989,-53.21409596,"South America","LAC"
"3185","QG3880","D",0.602503,0.602503,"QG3880",10.43089,-84.00684,"Central America","LAC"
"3186","NIC1432","D",1e-05,0.612754,"NIC1432",4.087813022,-52.67992197,"South America","LAC"
"3187","JU1976","D",0.068357,0.620313,"JU1976",-2.96,-59.84,"South America","LAC"
"3188","NIC1886","D",1e-05,0.62033,"NIC1886",14.705951,-61.092991,"Caribbean","LAC"
"3189","NIC1177","D",1e-05,0.622795,"NIC1177",-12.881345,-69.49006297,"South America","LAC"
"3190","NIC1381","D",1e-05,0.629542,"NIC1381",4.039456984,-52.67586404,"South America","LAC"
"3191","QG942","D",1e-05,0.630295,"QG942",9.144538,-79.854772,"Central America","LAC"
"3192","NIC1257","D",1e-05,0.630739,"NIC1257",4.085349999,-52.68294297,"South America","LAC"
"3193","QG3834","D",1e-05,0.633314,"QG3834",10.42972,-84.00718,"Central America","LAC"
"3194","NIC1939","D",0.201979,0.636777,"NIC1939",14.80577,-61.147328,"Caribbean","LAC"
"3195","QG3845","D",0.360187,0.639553,"QG3845",10.43082,-84.01138,"Central America","LAC"
"3196","QG3024","D",0.07174,0.639689,"QG3024",9.1584,-79.84555,"Central America","LAC"
"3197","QG3850","D",0.336463,0.639982,"QG3850",10.42972,-84.00718,"Central America","LAC"
"3198","EG6180","D",1e-05,0.640657,"EG6180",18.3,-65.8,"Caribbean","LAC"
"3199","JU1819","D",1e-05,0.643655,"JU1819",4.08805,-52.675667,"South America","LAC"
"3200","QG3818","D",0.246767,0.646952,"QG3818",10.4262,-84.0013167,"Central America","LAC"
"3201","NIC1556","D",1e-05,0.64803,"NIC1556",25.02132,121.73295,"Taiwan","Tw2"
"3202","NIC1560","D",1e-05,0.648048,"NIC1560",25.01519,121.73311,"Taiwan","Tw2"
"3203","NIC1694","D",1e-05,0.648383,"NIC1694",25.02177,121.58537,"Taiwan","Tw2"
"3204","TWN2103","D",1e-05,0.649489,"TWN2103",25.16666667,121.5166667,"Taiwan","Tw2"
"3205","QG3786","D",0.274562,0.650206,"QG3786",10.42963,-84.00833,"Central America","LAC"
"3206","NIC1192","D",1e-05,0.663855,"NIC1192",-12.849763,-69.45771201,"South America","LAC"
"3207","NIC1476","D",1e-05,0.666291,"NIC1476",4.086242002,-52.67756699,"South America","LAC"
"3208","NIC1126","D",1e-05,0.669373,"NIC1126",-12.874715,-69.49602501,"South America","LAC"
"3209","JU1849","D",1e-05,0.672641,"JU1849",4.086683,-52.68165,"South America","LAC"
"3210","NIC2365","D",1e-05,0.67345,"NIC2365",4.038977036,-52.667358,"South America","LAC"
"3211","NIC1163","D",1e-05,0.675491,"NIC1163",-12.875965,-69.49581496,"South America","LAC"
"3212","NIC1928","D",1e-05,0.675919,"NIC1928",14.719237,-61.100187,"Caribbean","HC"
"3213","QG3799","D",0.683053,0.683053,"QG3799",10.43008,-84.00894,"Central America","LAC"
"3214","NIC905","D",1e-05,0.688548,"NIC905",4.03799,-52.67317,"South America","LAC"
"3215","NIC1038","D",1e-05,0.689156,"NIC1038",4.03896,-52.66843,"South America","LAC"
"3216","NIC312","D",1e-05,0.690083,"NIC312",4.03892,-52.67656,"South America","LAC"
"3217","NIC952","D",1e-05,0.690447,"NIC952",4.03894,-52.66867,"South America","LAC"
"3218","QG3868","D",0.112738,0.693549,"QG3868",10.43888,-84.01353,"Central America","LAC"
"3219","QG3831","D",1e-05,0.694387,"QG3831",10.43182,-84.01499,"Central America","LAC"
"3220","NIC424","D",1e-05,0.696068,"NIC424",5.41432,-53.65382,"South America","LAC"
"3221","NIC1372","D",1e-05,0.697041,"NIC1372",4.081040025,-52.68228097,"South America","LAC"
"3222","NIC2362","D",1e-05,0.697791,"NIC2362",4.038404971,-52.677023,"South America","LAC"
"3223","JU1635","D",1e-05,0.699276,"JU1635",17.121,-25.0492,"Africa","LAC"
"3224","NIC925","D",1e-05,0.69991,"NIC925",4.03975,-52.67435,"South America","LAC"
"3225","NIC2360","D",0.168773,0.700214,"NIC2360",4.03893102,-52.67661296,"South America","LAC"
"3226","NIC1419","D",1e-05,0.70313,"NIC1419",3.603130979,-53.19263603,"South America","LAC"
"3227","NIC459","D",1e-05,0.703238,"NIC459",4.08161,-52.68424,"South America","LAC"
"3228","NIC413","D",1e-05,0.704763,"NIC413",4.07244,-52.69034,"South America","LAC"
"3229","QG3521","D",1e-05,0.704894,"QG3521",10.42643333,-84.01193333,"Central America","LAC"
"3230","NIC920","D",1e-05,0.708863,"NIC920",4.04232,-52.68144,"South America","LAC"
"3231","NIC1277","D",1e-05,0.710917,"NIC1277",3.607720993,-53.19995603,"South America","LAC"
"3232","QG3877","D",0.711978,0.711978,"QG3877",10.43008,-84.00894,"Central America","LAC"
"3233","NIC359","D",1e-05,0.714173,"NIC359",4.0911,-52.68536,"South America","LAC"
"3234","QG3795","D",0.174056,0.715688,"QG3795",10.42608333,-84.0092,"Central America","LAC"
"3235","NIC94","D",1e-05,0.715948,"NIC94",4.08747,-52.67394,"South America","LAC"
"3236","JU2752","D",1e-05,0.716024,"JU2752",16.1761,-61.6951,"Caribbean","LAC"
"3237","NIC2375","D",0.145624,0.71707,"NIC2375",4.042458963,-52.67848103,"South America","LAC"
"3238","NIC953","D",1e-05,0.71782,"NIC953",4.03828,-52.6715,"South America","LAC"
"3239","NIC193","D",1e-05,0.719962,"NIC193",16.0207,-61.597,"Caribbean","LAC"
"3240","NIC249","D",1e-05,0.721398,"NIC249",16.0207,-61.597,"Caribbean","LAC"
"3241","QG3543","D",0.140928,0.723743,"QG3543",10.42641667,-84.01201667,"Central America","LAC"
"3242","NIC917","D",0.031412,0.724748,"NIC917",4.03446,-52.67816,"South America","LAC"
"3243","NIC321","D",1e-05,0.724816,"NIC321",5.53515,-53.56151,"South America","LAC"
"3244","NIC1929","D",0.080658,0.725522,"NIC1929",14.670499,-61.09485,"Caribbean","LAC"
"3245","ECA794","D",1e-05,0.728366,"ECA794",22.053952,-159.367837,"Hawaii","HC"
"3246","ECA790","D",1e-05,0.728598,"ECA790",22.053952,-159.367837,"Hawaii","HC"
"3247","NIC1855","D",1e-05,0.731326,"NIC1855",14.675129,-61.095721,"Caribbean","HC"
"3248","JU1835","D",1e-05,0.732542,"JU1835",4.085783,-52.6791,"South America","LAC"
"3249","QG2726","D",0.242887,0.733755,"QG2726",9.1598,-79.8399,"Central America","LAC"
"3250","NIC203","D",1e-05,0.733863,"NIC203",16.0459,-61.6262,"Caribbean","LAC"
"3251","NIC1157","D",1e-05,0.735883,"NIC1157",-12.990649,-69.507455,"South America","LAC"
"3252","NIC489","D",1e-05,0.735918,"NIC489",4.08695,-52.67731,"South America","LAC"
"3253","QG4866","D",1e-05,0.740082,"QG4866",6.8567,158.2225,"Micronesia","Mic1"
"3254","NIC1156","D",1e-05,0.741113,"NIC1156",-12.990649,-69.507455,"South America","LAC"
"3255","NIC393","D",1e-05,0.742099,"NIC393",4.04701,-52.67817,"South America","LAC"
"3256","QG3852","D",0.742395,0.742395,"QG3852",10.41900556,-84.00699722,"Central America","LAC"
"3257","NIC1338","D",1e-05,0.743187,"NIC1338",4.048259994,-52.67714798,"South America","LAC"
"3258","QG3871","D",0.748128,0.748128,"QG3871",10.44027,-84.01227,"Central America","LAC"
"3259","QG853","D",0.754595,0.754595,"QG853",9.159372,-79.835975,"Central America","LAC"
"3260","QG3789","D",0.086234,0.757221,"QG3789",10.42608333,-84.0092,"Central America","LAC"
"3261","NIC51","D",1.2e-05,0.75798,"NIC51",4.08729,-52.68139,"South America","LAC"
"3262","NIC441","D",1e-05,0.759644,"NIC441",4.08399,-52.67769,"South America","LAC"
"3263","NIC420","D",1e-05,0.76137,"NIC420",5.41089,-53.6565,"South America","LAC"
"3264","NIC934","D",1e-05,0.761448,"NIC934",4.04783,-52.67766,"South America","LAC"
"3265","NIC404","D",1e-05,0.761936,"NIC404",5.41011,-53.65462,"South America","LAC"
"3266","NIC1405","D",1e-05,0.763213,"NIC1405",3.600050965,-53.18947999,"South America","LAC"
"3267","NIC1387","D",1e-05,0.768174,"NIC1387",3.603495006,-53.19458197,"South America","LAC"
"3268","NIC1962","D",1e-05,0.769052,"NIC1962",14.744117,-61.093023,"Caribbean","LAC"
"3269","NIC384","D",1e-05,0.772844,"NIC384",4.06126,-52.67946,"South America","LAC"
"3270","QG131","D",1e-05,0.7763,"QG131",22.22955,-159.4764,"Hawaii","HC"
"3271","NIC2366","D",1e-05,0.78211,"NIC2366",4.038928002,-52.66763904,"South America","LAC"
"3272","QG3847","D",0.087098,0.783828,"QG3847",10.41828889,-84.00399167,"Central America","LAC"
"3273","QG3790","D",0.78494,0.78494,"QG3790",10.42551667,-84.01403333,"Central America","LAC"
"3274","NIC389","D",1e-05,0.78796,"NIC389",5.29111,-53.05539,"South America","LAC"
"3275","NIC989","D",1e-05,0.794134,"NIC989",4.03713,-52.67196,"South America","LAC"
"3276","NIC1382","D",1e-05,0.795759,"NIC1382",4.038440008,-52.67334703,"South America","LAC"
"3277","NIC983","D",1e-05,0.798653,"NIC983",4.03848,-52.67002,"South America","LAC"
"3278","NIC311","D",1e-05,0.800441,"NIC311",4.09125,-52.67489,"South America","LAC"
"3279","NIC908","D",1e-05,0.804803,"NIC908",4.04372,-52.67704,"South America","LAC"
"3280","NIC2363","D",1e-05,0.80804,"NIC2363",4.037193032,-52.67742399,"South America","LAC"
"3281","NIC300","D",1e-05,0.813491,"NIC300",4.08969,-52.67731,"South America","LAC"
"3282","NIC85","D",1e-05,0.816633,"NIC85",4.08533,-52.6751,"South America","LAC"
"3283","NIC1343","D",1e-05,0.81711,"NIC1343",4.048513966,-52.67673198,"South America","LAC"
"3284","NIC938","D",1e-05,0.818977,"NIC938",4.03397,-52.67852,"South America","LAC"
"3285","NIC586","D",1e-05,0.819828,"NIC586",15.40493,-61.34619,"Caribbean","HC"
"3286","NIC753","D",1e-05,0.821709,"NIC753",15.39802,-61.31219,"Caribbean","LAC"
"3287","NIC1917","D",1e-05,0.831387,"NIC1917",14.67639,-61.090457,"Caribbean","HC"
"3288","QG848","D",1e-05,0.831586,"QG848",9.15445,-79.82763,"Central America","LAC"
"3289","QG981","D",1e-05,0.834556,"QG981",9.14576403,-79.8544232,"Central America","LAC"
"3290","NIC988","D",1e-05,0.835357,"NIC988",4.03726,-52.67243,"South America","LAC"
"3291","QG3807","D",0.835626,0.835626,"QG3807",10.43182,-84.01499,"Central America","LAC"
"3292","NIC987","D",1e-05,0.837304,"NIC987",4.03726,-52.67243,"South America","LAC"
"3293","NIC572","D",1e-05,0.841234,"NIC572",15.47461,-61.29876,"Caribbean","HC"
"3294","NIC571","D",1e-05,0.841268,"NIC571",15.47461,-61.29876,"Caribbean","HC"
"3295","NIC1181","D",1e-05,0.841391,"NIC1181",-12.88332003,-69.48725897,"South America","LAC"
"3296","NIC434","D",1e-05,0.841808,"NIC434",4.08584,-52.67358,"South America","LAC"
"3297","NIC1657","D",1e-05,0.842719,"NIC1657",25.02814,121.74912,"Taiwan","Tw3"
"3298","NIC1656","D",1e-05,0.842785,"NIC1656",25.02814,121.74912,"Taiwan","Tw3"
"3299","NIC1137","D",1e-05,0.844082,"NIC1137",-12.872141,-69.49788203,"South America","LAC"
"3300","NIC994","D",1e-05,0.844642,"NIC994",4.04243,-52.67869,"South America","LAC"
"3301","NIC425","D",1e-05,0.845945,"NIC425",5.53544,-53.5634,"South America","LAC"
"3302","NIC1851","D",1e-05,0.8464,"NIC1851",14.72499,-61.105335,"Caribbean","LAC"
"3303","NIC1913","D",1e-05,0.847364,"NIC1913",14.724882,-61.105406,"Caribbean","LAC"
"3304","NIC1478","D",1e-05,0.849182,"NIC1478",4.086242002,-52.67756699,"South America","LAC"
"3305","QG3817","D",0.849889,0.849889,"QG3817",10.42972,-84.00742,"Central America","LAC"
"3306","NIC492","D",1e-05,0.852038,"NIC492",4.0864,-52.67639,"South America","LAC"
"3307","NIC941","D",1e-05,0.852484,"NIC941",4.03687,-52.67743,"South America","LAC"
"3308","NIC903","D",1e-05,0.853624,"NIC903",4.04877,-52.67666,"South America","LAC"
"3309","NIC1344","D",1e-05,0.853936,"NIC1344",4.055127036,-52.67816302,"South America","LAC"
"3310","QG3539","D",0.048288,0.855031,"QG3539",10.42332222,-84.00135556,"Central America","LAC"
"3311","NIC468","D",1e-05,0.857399,"NIC468",4.0883,-52.67541,"South America","LAC"
"3312","NIC1254","D",1e-05,0.859752,"NIC1254",4.085349999,-52.68294297,"South America","LAC"
"3313","NIC1391","D",1e-05,0.859758,"NIC1391",3.596770959,-53.17791598,"South America","LAC"
"3314","QG3545","D",0.861311,0.861311,"QG3545",10.42361667,-84.00118611,"Central America","LAC"
"3315","NIC939","D",1e-05,0.861694,"NIC939",4.03128,-52.68028,"South America","LAC"
"3316","NIC1323","D",1e-05,0.8639,"NIC1323",4.556285972,-52.20881601,"South America","LAC"
"3317","JU1975","D",1.9e-05,0.864712,"JU1975",-2.96,-59.84,"South America","LAC"
"3318","NIC1317","D",1e-05,0.866924,"NIC1317",4.555320963,-52.209778,"South America","LAC"
"3319","NIC469","D",1e-05,0.869532,"NIC469",4.0883,-52.67541,"South America","LAC"
"3320","JU1845","D",1e-05,0.869595,"JU1845",4.089583,-52.67705,"South America","LAC"
"3321","JU1821","D",1e-05,0.870262,"JU1821",4.087967,-52.675167,"South America","LAC"
"3322","NIC1268","D",1e-05,0.873989,"NIC1268",3.608203959,-53.175201,"South America","LAC"
"3323","NIC1112","D",1e-05,0.884369,"NIC1112",-12.829016,-71.377696,"South America","LAC"
"3324","NIC1270","D",1e-05,0.885706,"NIC1270",3.599450989,-53.18744604,"South America","LAC"
"3325","NIC2367","D",1e-05,0.889909,"NIC2367",4.038957004,-52.66788497,"South America","LAC"
"3326","NIC478","D",1e-05,0.892252,"NIC478",4.08855,-52.67645,"South America","LAC"
"3327","NIC1378","D",1e-05,0.893462,"NIC1378",4.0951,-52.686219,"South America","LAC"
"3328","NIC533","D",1e-05,0.897598,"NIC533",16.01855,-61.597903,"Caribbean","LAC"
"3329","QG850","D",1e-05,0.901797,"QG850",9.159436,-79.844493,"Central America","LAC"
"3330","QG4781","D",1e-05,0.907221,"QG4781",6.9174,158.2615,"Micronesia","Mic2"
"3331","QG5503","D",1e-05,0.907375,"QG5503",6.9174,158.2615,"Micronesia","Mic2"
"3332","QG5650","D",1e-05,0.910293,"QG5650",6.9181,158.2619,"Micronesia","Mic2"
"3333","QG5502","D",1e-05,0.91032,"QG5502",6.9174,158.2615,"Micronesia","Mic2"
"3334","QG5576","D",1e-05,0.910913,"QG5576",6.9181,158.2619,"Micronesia","Mic2"
"3335","QG3009","D",1.1e-05,0.911424,"QG3009",9.16005,-79.841,"Central America","LAC"
"3336","NIC496","D",1.2e-05,0.913311,"NIC496",4.08803,-52.67552,"South America","LAC"
"3337","NIC1877","D",0.038952,0.919233,"NIC1877",14.744997,-61.092154,"Caribbean","LAC"
"3338","NIC1165","D",1e-05,0.926695,"NIC1165",-12.87688399,-69.49484501,"South America","LAC"
"3339","QG4741","D",1e-05,0.929059,"QG4741",6.8538,158.2157,"Micronesia","Mic1"
"3340","NIC391","D",1e-05,0.935563,"NIC391",4.03715,-52.67126,"South America","LAC"
"3341","NIC114","D",0.054228,0.945512,"NIC114",16.0435,-61.643,"Caribbean","LAC"
"3342","NIC56","D",1e-05,0.946937,"NIC56",4.08263,-52.67992,"South America","LAC"
"3343","NIC1363","D",1e-05,0.948297,"NIC1363",4.058048967,-52.67827903,"South America","LAC"
"3344","NIC458","D",1e-05,0.9515,"NIC458",4.08141,-52.68219,"South America","LAC"
"3345","NIC1395","D",1e-05,0.952135,"NIC1395",3.632552968,-53.20619199,"South America","LAC"
"3346","NIC570","D",1e-05,0.953822,"NIC570",15.47461,-61.29876,"Caribbean","HC"
"3347","ECA796","D",1e-05,0.962629,"ECA796",19.905167,-155.139322,"Hawaii","HC"
"3348","EG5889","D",0.035092,0.964648,"EG5889",18.3,-65.8,"Caribbean","LAC"
"3349","QG2770","D",1e-05,0.969809,"QG2770",9.1576,-79.83393333,"Central America","LAC"
"3350","NIC1911","D",1e-05,0.971644,"NIC1911",14.804986,-61.146231,"Caribbean","LAC"
"3351","NIC1170","D",1e-05,0.972706,"NIC1170",-12.87956603,-69.49155604,"South America","LAC"
"3352","NIC1142","D",1e-05,0.975437,"NIC1142",-12.87388603,-69.49565898,"South America","LAC"
"3353","NIC2361","D",1e-05,0.976484,"NIC2361",4.038404971,-52.677023,"South America","LAC"
"3354","NIC1354","D",1e-05,0.980078,"NIC1354",4.071575012,-52.68970096,"South America","LAC"
"3355","ECA3053","D",1e-05,0.982629,"ECA3053",20.0389764,-155.4399684,"Hawaii","HC"
"3356","NIC1307","D",1e-05,0.985405,"NIC1307",4.868027978,-52.34595903,"South America","LAC"
"3357","NIC1300","D",1e-05,0.99698,"NIC1300",3.594842032,-53.17887696,"South America","LAC"
"3358","NIC1594","D",1e-05,0.999698,"NIC1594",24.68622,121.13734,"Taiwan","Tw6"
"3359","NIC1592","D",1e-05,0.999703,"NIC1592",24.68622,121.13734,"Taiwan","Tw6"
"3360","NIC247","D",1e-05,0.999704,"NIC247",16.03608,-61.635025,"Caribbean","LAC"
"3361","NIC1914","D",1e-05,0.999707,"NIC1914",14.724882,-61.105406,"Caribbean","LAC"
"3362","NIC1976","D",1e-05,0.99971,"NIC1976",14.67639,-61.090457,"Caribbean","LAC"
"3363","NIC591","D",1e-05,0.999711,"NIC591",15.40585,-61.34613,"Caribbean","LAC"
"3364","NIC540","D",1e-05,0.999713,"NIC540",15.23686,-61.34787,"Caribbean","LAC"
"3365","NIC751","D",1e-05,0.999713,"NIC751",15.39709,-61.31183,"Caribbean","LAC"
"3366","QG4669","D",1e-05,0.999713,"QG4669",6.9684,158.1899,"Micronesia","Mic2"
"3367","NIC1586","D",1e-05,0.999714,"NIC1586",23.58878,121.33879,"Taiwan","Tw1"
"3368","ECA798","D",1.7e-05,0.999715,"ECA798",19.906725,-155.141275,"Hawaii","HC"
"3369","JU1630","D",1e-05,0.999715,"JU1630",17.1064,-25.1222,"Africa","Af"
"3370","NIC1534","D",1e-05,0.999716,"NIC1534",-17.088793,49.827329,"Africa","Af"
"3371","NIC962","D",1e-05,0.999716,"NIC962",4.03875,-52.6677,"South America","LAC"
"3372","NIC1531","D",1e-05,0.999717,"NIC1531",-16.755873,49.996516,"Africa","Af"
"3373","NIC585","D",1e-05,0.999717,"NIC585",15.40415,-61.34645,"Caribbean","LAC"
"3374","QG5655","D",1e-05,0.999717,"QG5655",6.9639,158.1907,"Micronesia","Mic1"
"3375","QG4659","D",1e-05,0.999718,"QG4659",6.8567,158.2225,"Micronesia","Mic1"
"3376","NIC749","D",1e-05,0.999719,"NIC749",15.31568,-61.29654,"Caribbean","LAC"
"3377","ECA1445","D",1e-05,0.99972,"ECA1445",19.8552394,-155.1527495,"Hawaii","Hw2"
"3378","NIC1293","D",1.8e-05,0.99972,"NIC1293",3.644524002,-53.19812902,"South America","LAC"
"3379","BRC20400","D",1e-05,0.999721,"BRC20400",25.016672,121.557423,"Taiwan","Tw3"
"3380","ECA1299","D",1e-05,0.999721,"ECA1299",21.34198,-157.8095,"Hawaii","Hw3"
"3381","ECA1451","D",1e-05,0.999721,"ECA1451",19.8552394,-155.1527495,"Hawaii","Hw2"
"3382","NIC491","D",1e-05,0.999721,"NIC491",4.08507,-52.68325,"South America","LAC"
"3383","NIC577","D",1e-05,0.999721,"NIC577",15.40564,-61.34607,"Caribbean","LAC"
"3384","ECA1301","D",1e-05,0.999722,"ECA1301",21.34202,-157.8096,"Hawaii","Hw3"
"3385","ECA1305","D",1e-05,0.999722,"ECA1305",21.34091,-157.822,"Hawaii","Hw3"
"3386","ECA1307","D",1e-05,0.999722,"ECA1307",21.34198,-157.8095,"Hawaii","Hw3"
"3387","ECA1401","D",1e-05,0.999722,"ECA1401",21.342699,-157.821547,"Hawaii","Hw3"
"3388","ECA1403","D",1e-05,0.999722,"ECA1403",21.342699,-157.821547,"Hawaii","Hw3"
"3389","ECA1453","D",1e-05,0.999722,"ECA1453",19.854497,-155.15326,"Hawaii","Hw2"
"3390","NIC1136","D",1e-05,0.999722,"NIC1136",-12.872141,-69.49788203,"South America","LAC"
"3391","NIC1301","D",1.8e-05,0.999722,"NIC1301",3.620189996,-53.20809804,"South America","LAC"
"3392","NIC1305","D",1.8e-05,0.999722,"NIC1305",3.614802025,-53.19812601,"South America","LAC"
"3393","NIC575","D",1e-05,0.999722,"NIC575",15.40564,-61.34607,"Caribbean","LAC"
"3394","NIC587","D",1e-05,0.999722,"NIC587",15.40528,-61.34618,"Caribbean","LAC"
"3395","QG3526","D",0.999722,0.999722,"QG3526",10.42643333,-84.01193333,"Central America","LAC"
"3396","QG852","D",1e-05,0.999722,"QG852",9.15443,-79.82735,"Central America","LAC"
"3397","QG987","D",1.8e-05,0.999722,"QG987",9.147419,-79.85312,"Central America","LAC"
"3398","ECA1304","D",1e-05,0.999723,"ECA1304",21.34202,-157.8096,"Hawaii","Hw3"
"3399","ECA1447","D",1e-05,0.999723,"ECA1447",19.8552394,-155.1527495,"Hawaii","Hw2"
"3400","NIC1168","D",1.7e-05,0.999723,"NIC1168",-12.87918197,-69.49254099,"South America","LAC"
