species,species_id_method,strain,isotype,previous_names,release,source_lab,latitude,longitude,landscape,locality_description,substrate,substrate_comments,substrate_temp,ambient_temp,ambient_humidity,associated_organism,sampled_by,isolated_by,sampling_date,notes,strain_set,issues,issue_notes,isotype_ref_strain,sequenced
Caenorhabditis tropicalis,ITS2,NIC311,NIC311,552a,20210901,NIC,4.09125,-52.67489,Forest,"CC trail Rock savanna - Nouragues, FG",,"Sample notes not found, CC trail Rock savanna - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-24,24/04 extra grid,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC312,NIC312,504a,20210901,NIC,4.03892,-52.67656,Forest,"Parare West - Nouragues, FG",Rotting_stem,"plant stems, Parare West - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,Parare  trip,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC314,NIC314,522a,20210901,NIC,4.03715,-52.67214,Forest,"Parare East - Nouragues, FG",Rotting_flower,"purple flowers, Parare East - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,Parare  trip,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC321,NIC321,3691,20210901,NIC,5.53515,-53.56151,Forest,"Sentier sur Sables Blancs - Mana, French Guiana",Rotting_nut/pod/seed/fruit,"small black fruits, material was thought to be rotting, but no data are known, Sentier sur Sables Blancs - Mana, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-15,CBsampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC322,NIC322,286b,20210901,NIC,5.29111,-53.05539,Forest,"forest trail - Sentier St. Elie, French Guiana",Rotting_nut/pod/seed/fruit,"red fruits, material was thought to be rotting, but no data are known, forest trail - Sentier St. Elie, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-13,CBsampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC324,NIC321,3692,20210901,NIC,5.53515,-53.56151,Forest,"Sentier sur Sables Blancs - Mana, French Guiana",Rotting_nut/pod/seed/fruit,"small black fruits, material was thought to be rotting, but no data are known, Sentier sur Sables Blancs - Mana, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-15,CBsampling,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC339,NIC339,318,20210901,NIC,5.41305,-53.65004,Forest,"Piste d'Angouleme - Angoulème, French Guiana",Rotting_nut/pod/seed/fruit,"small fruits, material was thought to be rotting, but no data are known, Piste d'Angouleme - Angoulème, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2014-04-14,CBsampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC344,NIC344,350a,20210901,NIC,5.41063,-53.6564,Rural_garden,"Garden Auberge d'Angouleme - Angoulème, French Guiana",Rotting_nut/pod/seed/fruit,"Palm fruits, material was thought to be rotting, but no data are known, Garden Auberge d'Angouleme - Angoulème, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2014-04-14,CBsampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC350,NIC350,415h,20210901,NIC,4.0903,-52.6842,Forest,"Inselberg (CI) trail - Nouragues, FG",Rotting_nut/pod/seed/fruit,"fruits, material was thought to be rotting, but no data are known, Inselberg (CI) trail - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-19,Inselbergsp18revisit 194,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC354,NIC354,446,20210901,NIC,4.0881,-52.6753,Forest,"Grand Plateau - Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit grapes, Cecropia sp.2?, material was thought to be rotting, but no data are known, Grand Plateau - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-19,Grand Plateau revisit. next to GPS ID 37,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC359,NIC359,421c,20210901,NIC,4.0911,-52.68536,Forest,"Inselberg (CI) trail - Nouragues, FG",Rotting_nut/pod/seed/fruit,"small black fruit, grapesize, material was thought to be rotting, but no data are known, Inselberg (CI) trail - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-19,Inselbergsp18revisit 194,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC363,NIC363,555,20210901,NIC,4.95234,-52.49148,Botanical_garden_or_zoo,"Zoo - Macouria, French Guiana",Rotting_nut/pod/seed/fruit,"fruits, material was thought to be rotting, but no data are known, Zoo - Macouria, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-25,CBsampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC365,NIC365,513b,20210901,NIC,4.03617,-52.67805,Forest,"Parare West - Nouragues, FG",Rotting_nut/pod/seed/fruit,"palm fruit, material was thought to be rotting, but no data are known, Parare West - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,Parare  trip,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC372,NIC372,531c,20210901,NIC,4.03712,-52.67044,Forest,"Parare East - Nouragues, FG",Rotting_nut/pod/seed/fruit,"woody fruit, material was thought to be rotting, but no data are known, Parare East - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,Parare  trip,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC374,NIC387,534,20210901,NIC,4.03776,-52.67285,Forest,"Parare Camp - Nouragues, FG",Vegetal_litter/mix,"leaf litter+humus Mango tree, Parare Camp - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,Parare  trip,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC375,NIC416,528c2,20210901,NIC,4.03714,-52.67109,Forest,"Parare East - Nouragues, FG",Rotting_nut/pod/seed/fruit,"eyeball fruit, material was thought to be rotting, but no data are known, Parare East - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,Parare  trip,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC378,NIC389,2861,20210901,NIC,5.29111,-53.05539,Forest,"forest trail - Sentier St. Elie, French Guiana",Rotting_nut/pod/seed/fruit,"woody fruits, Simaba morettii, material was thought to be rotting, but no data are known, forest trail - Sentier St. Elie, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-13,CBsampling,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC380,NIC925,501,20210901,NIC,4.03946,-52.67566,Forest,"Parare West - Nouragues, FG",Rotting_nut/pod/seed/fruit,"pink fruit covers, Tetragastris sp. (Burseraceae), material was thought to be rotting, but no data are known, Parare West - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,Parare  trip,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC382,NIC382,506,20210901,NIC,4.03801,-52.67711,Forest,"Parare West - Nouragues, FG",Rotting_nut/pod/seed/fruit,"woody fruit, material was thought to be rotting, but no data are known, Parare West - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,Parare  trip,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC383,NIC416,528c1,20210901,NIC,4.03714,-52.67109,Forest,"Parare East - Nouragues, FG",Rotting_nut/pod/seed/fruit,"eyeball fruit, Paullinia sp. (Sapindaceae), material was thought to be rotting, but no data are known,  Parare East - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,Parare  trip,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC384,NIC384,4861,20210901,NIC,4.06126,-52.67946,Forest,"Inselberg Parare trail - Nouragues, FG",Rotting_nut/pod/seed/fruit,"pink fruit covers, Tetragastris sp. (Burseraceae), material was thought to be rotting, but no data are known, Inselberg Parare trail - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,Parare  trip,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC387,NIC387,510,20210901,NIC,4.03671,-52.67728,Forest,"Parare West - Nouragues, FG",Rotting_nut/pod/seed/fruit,"small red fruits, material was thought to be rotting, but no data are known, Parare West - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,Parare  trip,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC389,NIC389,2862,20210901,NIC,5.29111,-53.05539,Forest,"Sentier St. Elie, French Guiana",Rotting_nut/pod/seed/fruit,"woody fruits, Simaba morettii, material was thought to be rotting, but no data are known, forest trail - Sentier St. Elie, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-13,CBsampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC390,NIC387,515b,20210901,NIC,4.03527,-52.67773,Forest,"Parare West - Nouragues, FG",Rotting_nut/pod/seed/fruit,"yellow fruit, material was thought to be rotting, but no data are known, Parare West - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,Parare  trip,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC391,NIC391,529,20210901,NIC,4.03715,-52.67126,Forest,"Parare East - Nouragues, FG",Rotting_nut/pod/seed/fruit,"fruit husk, woody, material was thought to be rotting, but no data are known, Parare East - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,Parare  trip,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC393,NIC393,4922,20210901,NIC,4.04701,-52.67817,Forest,"Inselberg Parare trail - Nouragues, FG",Rotting_nut/pod/seed/fruit,"fruit, material was thought to be rotting, but no data are known, Inselberg Parare trail - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,Parare  trip,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC396,NIC396,4962,20210901,NIC,4.03893,-52.67352,Forest,"Parare West - Nouragues, FG",Rotting_nut/pod/seed/fruit,"woody fruit, material was thought to be rotting, but no data are known, Parare West - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,Parare  trip,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC403,NIC404,2932,20210901,NIC,5.41011,-53.65462,Forest,"Angoulème, French Guiana",Rotting_flower,"Heliconia flowers, large, Heliconia sp., Chemin? - Angoulème, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-13,CBsampling. only highly prolif pop,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC404,NIC404,2931,20210901,NIC,5.41011,-53.65462,Forest,"Angoulème, French Guiana",Rotting_flower,"Heliconia flowers, large, Heliconia sp., Chemin? - Angoulème, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-13,CBsampling. only highly prolif pop,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC405,NIC404,2933,20210901,NIC,5.41011,-53.65462,Forest,"Angoulème, French Guiana",Rotting_flower,"Heliconia flowers, large, Heliconia sp., Chemin? - Angoulème, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-13,CBsampling. only highly prolif pop,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC407,NIC407,313,20210901,NIC,5.41418,-53.65416,Forest,"Piste d'Angouleme - Angoulème, French Guiana",Rotting_nut/pod/seed/fruit,"woody fruits, heart-shaped, material was thought to be rotting, but no data are known, Piste d'Angouleme - Angoulème, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2014-04-14,CBsampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC408,NIC408,302,20210901,NIC,5.40848,-53.65181,Forest,"Angoulème, French Guiana",Rotting_nut/pod/seed/fruit,"Woody fruit, oval, material was thought to be rotting, but no data are known, forest trail - Angoulème, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-13,CBsampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC409,NIC404,2934,20210901,NIC,5.41011,-53.65462,Forest,"Angoulème, French Guiana",Rotting_flower,"Heliconia flowers, large, Heliconia sp., Chemin? - Angoulème, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-13,CBsampling. only highly prolif pop,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC413,NIC413,481,20210901,NIC,4.07244,-52.69034,Forest,"Inselberg Parare trail - Nouragues, FG",Rotting_nut/pod/seed/fruit,"fruit Cecropia sp.2, material was thought to be rotting, but no data are known, Inselberg Parare trail - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,Parare  trip,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC416,NIC416,528c3,20210901,NIC,4.03714,-52.67109,Forest,"Parare East - Nouragues, FG",Rotting_nut/pod/seed/fruit,"eyeball fruit, Paullinia sp. (Sapindaceae), material was thought to be rotting, but no data are known, Parare East - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,Parare  trip,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC417,NIC417,4771,20210901,NIC,4.07829,-52.68732,Forest,"InselbergParare trail - Nouragues, FG",Rotting_nut/pod/seed/fruit,"pink fruit covers, Tetragastris sp. (Burseraceae), material was thought to be rotting, but no data are known, InselbergParare trail - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,Parare  trip,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC420,NIC420,352,20210901,NIC,5.41089,-53.6565,Rural_garden,"Garden Auberge d'Angouleme - Angoulème, French Guiana",Rotting_flower,"heliconia flower, large, Heliconia sp., Garden Auberge d'Angouleme - Angoulème, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2014-04-14,"CBsampling. across fence, river",,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC422,NIC422,502,20210901,NIC,4.03943,-52.67587,Forest,"Parare West - Nouragues, FG",Rotting_nut/pod/seed/fruit,"eyeball fruit, Paullinia sp. (Sapindaceae), material was thought to be rotting, but no data are known, Parare West - Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,Parare  trip,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC424,NIC424,338,20210901,NIC,5.41432,-53.65382,Forest,"Piste d'Angouleme - Angoulème, French Guiana",Rotting_nut/pod/seed/fruit,"woody fruits, material was thought to be rotting, but no data are known, Piste d'Angouleme - Angoulème, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2014-04-14,CBsampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC425,NIC425,361,20210901,NIC,5.53544,-53.5634,Forest,"Sentier sur Sables Blancs - Mana, French Guiana",Rotting_flower,"flowers, Sentier sur Sables Blancs - Mana, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-15,CBsampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC426,NIC426,345,20210901,NIC,5.41125,-53.65478,Rural_garden,"Garden Auberge d'Angouleme - Angoulème, French Guiana",Vegetal_litter/mix,"Leaf Litter, Garden Auberge d'Angouleme - Angoulème, French Guiana",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2014-04-14,CBsampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC434,NIC434,13OF3,20210901,NIC,4.08584,-52.67358,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,13OF3 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC436,NIC436,13ML5,20210901,NIC,4.08678,-52.67515,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Vegetal_litter/mix,"Litter, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,13ML5 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC441,NIC441,17LF5,20210901,NIC,4.08399,-52.67769,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,17LF5 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC443,NIC443,17KF3,20210901,NIC,4.08447,-52.67858,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,17KF3 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC444,NIC444,15OF2,20210901,NIC,4.08422,-52.67452,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,15OF2 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC445,NIC445,15LL6,20210901,NIC,4.08558,-52.67682,Forest," Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Vegetal_litter/mix,"Litter, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,15LL6 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC450,NIC450,11KF1,20210901,NIC,4.08926,-52.67607,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,11KF1 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC454,NIC454,21GF2,20210901,NIC,4.08318,-52.68343,Forest,"Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-23,21GF2 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC458,NIC458,22IF5,20210901,NIC,4.08141,-52.68219,Forest,"Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-23,22IF5 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC459,NIC459,23GL02,20210901,NIC,4.08161,-52.68424,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Vegetal_litter/mix,"Litter, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-23,23GL02 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC461,NIC454,21GF5,20210901,NIC,4.08318,-52.68343,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-23,21GF5 - Grid sampling,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC468,NIC468,J7F - J7Fstrain2,20210901,NIC,4.0883,-52.67541,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Small scale sampling, Grand Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-25,JF07 - Small scale; same sample as NIC472,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC469,NIC469,F3F,20210901,NIC,4.0883,-52.67541,Forest,"Grand Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Small scale sampling, Grand Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-25,FF03 - Small scale,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC472,NIC468,J7F - J7Fstrain1,20210901,NIC,4.0883,-52.67541,Forest,"Grand Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Small scale sampling, Grand Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-25,JF07 - Small scale; same sample as NIC468,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC473,NIC354,D5L,20210901,NIC,4.0883,-52.67541,Forest,"Grand Plateau - Inselberg station, Nouragues, FG",Vegetal_litter/mix,"Litter, Small scale sampling, Grand Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-25,DL05 - Small scale,,False,,False,True
Caenorhabditis tropicalis,ITS2,NIC475,NIC475,12PF3,20210901,NIC,4.08631,-52.67243,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-24,12PF3 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC478,NIC478,12KL7,20210901,NIC,4.08855,-52.67645,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Vegetal_litter/mix,"Litter, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-24,12KL7 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC479,NIC479,12PF1,20210901,NIC,4.08631,-52.67243,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-24,12PF1 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC489,NIC489,14KL3,20210901,NIC,4.08695,-52.67731,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Vegetal_litter/mix,"Litter, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-24,14KL3 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC491,NIC491,19FF5,20210901,NIC,4.08507,-52.68325,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-24,19FF5 - Grid sampling,D,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC492,NIC492,14LF5,20210901,NIC,4.0864,-52.67639,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-24,14LF5 - Grid sampling,,False,,True,True
Caenorhabditis tropicalis,ITS2,NIC496,NIC496,12LF2,20210901,NIC,4.08803,-52.67552,Forest,"Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",Rotting_nut/pod/seed/fruit,"Fruit, material was thought to be rotting, but no data are known, Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-24,12LF2 - Grid sampling,,False,,True,True
