species,species_id_method,strain,isotype,previous_names,release,source_lab,latitude,longitude,landscape,locality_description,substrate,substrate_comments,substrate_temp,ambient_temp,ambient_humidity,associated_organism,sampled_by,isolated_by,sampling_date,notes,strain_set,issues,issue_notes,isotype_ref_strain,sequenced
Caenorhabditis briggsae,,NIC77,NIC67,H3F5.1d,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,False,True
Caenorhabditis briggsae,,NIC776,NIC593,678b,20210803,NIC,15.34529,-61.31009,Forest,,Rotting_flower,flower yellow,,,,,C. Braendle,C. Braendle,2014-05-16,"Freshwater Lake Trail, Laudat (Forest/Lake)",,False,,False,True
Caenorhabditis briggsae,,NIC777,NIC777,582,20210803,NIC,15.5868,-61.47083,Forest,,Rotting_nut/pod/seed/fruit,Elongated fruit pods,,,,,C. Braendle,C. Braendle,2014-10-05,"Cabrits National Park, coastal secondary forest",,False,,True,True
Caenorhabditis briggsae,,NIC778,NIC828,711.2,20210803,NIC,23.60255,120.88322,Forest,,Rotting_nut/pod/seed/fruit,Plums,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Field Plateau Heshe (140614-loc3),,False,,False,True
Caenorhabditis briggsae,,NIC779,NIC779,829b,20210803,NIC,23.72791,120.76594,Forest,,Rotting_stem,Banana trunk,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-16,Along river/Farming Village (140616-loc2),,False,,True,True
Caenorhabditis briggsae,,NIC78,NIC67,H3F5.2a,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,False,True
Caenorhabditis briggsae,,NIC79,NIC67,H3F5.3,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,False,True
Caenorhabditis briggsae,,NIC790,NIC790,679,20210803,NIC,23.83645,120.7249,Rural_garden,,Rotting_nut/pod/seed/fruit,Red berries,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Railway Jiji (140614-loc1),,False,,True,True
Caenorhabditis briggsae,,NIC791,NIC791,680a,20210803,NIC,23.83633,120.72447,Rural_garden,,Rotting_flower,"white flowers, Pink porcelain lily",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Railway Jiji (140614-loc1),,False,,True,True
Caenorhabditis briggsae,,NIC792,NIC792,680b,20210803,NIC,23.83633,120.72447,Rural_garden,,Rotting_flower,"white flowers, Pink porcelain lily",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Railway Jiji (140614-loc1),,False,,True,True
Caenorhabditis briggsae,,NIC793,NIC793,681,20210803,NIC,23.83631,120.72486,Rural_garden,,Rotting_nut/pod/seed/fruit,small black berries,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Railway Jiji (140614-loc1),,False,,True,True
Caenorhabditis briggsae,,NIC795,NIC795,682b,20210803,NIC,23.83617,120.72563,Rural_garden,,Mollusk,Snail shells,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Railway Jiji (140614-loc1),,False,,True,True
Caenorhabditis briggsae,,NIC796,NIC796,682c,20210803,NIC,23.83617,120.72563,Rural_garden,,Rotting_flower,Mile-a-minute Vine,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Railway Jiji (140614-loc1),,False,,True,True
Caenorhabditis briggsae,,NIC80,NIC67,H3F5.4,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,False,True
Caenorhabditis briggsae,,NIC802,NIC802,689,20210803,NIC,23.83701,120.72771,Rural_garden,,Rotting_flower,small white flowers,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Railway Jiji (140614-loc1),,False,,True,True
Caenorhabditis briggsae,,NIC803,NIC803,692a,20210803,NIC,23.81441,120.85687,Forest,,Rotting_nut/pod/seed/fruit,"Fruit pod, hard",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,True,True
Caenorhabditis briggsae,,NIC804,BRC20543,692b,20210803,NIC,23.81441,120.85687,Forest,,Rotting_flower,"red flower, Flamboyant",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,False,True
Caenorhabditis briggsae,,NIC805,NIC805,692c,20210803,NIC,23.81441,120.85687,Forest,,Rotting_nut/pod/seed/fruit,Red berries,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,True,True
Caenorhabditis briggsae,,NIC806,NIC805,692d,20210803,NIC,23.81441,120.85687,Forest,,Rotting_flower,white flowers,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,False,True
Caenorhabditis briggsae,,NIC807,BRC20543,693a,20210803,NIC,23.81441,120.8568,Forest,,Rotting_nut/pod/seed/fruit,"Fruit pod, hard",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,False,True
Caenorhabditis briggsae,,NIC808,NIC815,20210803,20210803,NIC,23.81441,120.8568,Forest,,Rotting_stem,,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,False,True
Caenorhabditis briggsae,,NIC809,NIC815,20210803,20210803,NIC,23.81441,120.85663,Forest,,Rotting_nut/pod/seed/fruit,"Fruit pod, hard",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,False,True
Caenorhabditis briggsae,,NIC81,NIC67,20210803,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,False,True
Caenorhabditis briggsae,,NIC998,NIC67,977c,20210803,NIC,4.04246,-52.67676,Forest,,Rotting_nut/pod/seed/fruit,Orange (bait),,,,,"C. Braendle, A. Cutter",C. Braendle,2014-08-17,P-I trail,,False,,False,True
Caenorhabditis briggsae,,PB420,AF16,C. briggsae Gujarat,20210803,CGC,23.03,72.56,,"Ahmedabad, India",Soil,,,,,,A. Fodor,,,"PB420 is derived from C. briggsae Gujarat, the strain that later was named G16 and then AF16. PB420 was frozen (as C. briggsae Gujarat) 22 March 1991, thawed 15 June 2020 and sent to the CGC 1 July 2020. It may be considered ancestral to AF16 and was renamed to distinguish it from AF16 strains that have been maintained in laboratory cultures. Reference: Fodor A, et al. Nematologica 1983 92: 203-217. doi:10/1163.187529283X00456 This strain is within four to five generations of the original thaw.",,False,,False,True
Caenorhabditis briggsae,,PB800,PB800,PB800 CGC,20250626,CGC,39.823748,-84.289418,,,Soil,This is our copy of PB800 from the CGC.,,,,,S. Baird,S. Baird,,"Caenorhabditis briggsae from soil at the base of mushrooms, 228 Park Drive, Dayton Ohio. Variable ray pattern, many males with pattern similar to that of C. elegans. Species ID confirmed by mating tests with AF16",,False,,True,True
Caenorhabditis briggsae,,PB826,PB857,,20210803,PB,39.58,-84.74,Forest,,Mollusk,"live_mollusk, snail",,,,,S. Baird,S. Baird,,Wild type isolate of Caenorhabditis briggsae that was obtained from association with a snail in Hueston Woods State Park in Ohio. Species ID confirmed by mating test with AF16.,,False,,False,True
Caenorhabditis briggsae,,PB857,PB857,,20210803,PB,39.784,84.0554,Forest,,Mollusk,"snail, Oxychilus aliarius",,,,,S. Baird,S. Baird,2001-10-10,derived from the same sauer as PB858 & PB859,,False,,True,True
Caenorhabditis briggsae,,PB858,PB857,,20210803,PB,39.784,84.0554,Forest,,Mollusk,"snail, Oxychilus aliarius",,,,,S. Baird,S. Baird,2001-10-10,derived from the same sauer as PB859 & PB857,,False,,False,True
Caenorhabditis briggsae,,PB859,PB857,,20210803,PB,39.784,84.0554,Forest,,Mollusk,"snail, Oxychilus aliarius",,,,,S. Baird,S. Baird,2001-10-10,derived from the same sauer as PB857 & PB858,,False,,False,True
Caenorhabditis briggsae,18S,PE887,PE887,,20210803,PE,57.131806,-2.10514,Botanical_garden_or_zoo,"Aberdeen, Scotland (Tropical Housein the David Welch Winter Gardens)",Vegetal_litter/mix,,,30.0,,,L. Ivanova,L. Ivanova,2019-06-06,,,False,,True,True
Caenorhabditis briggsae,,QG1002,QG2665,,20210803,QG,9.164456,-79.844623,Forest,Barro Colorado Island,Rotting_nut/pod/seed/fruit,APTK_23_1 (TK lysate# 15); BCI isolate; androdioecious (males observed on 6/25/2012 in the lab); isohermaphroditic line established from a singled L4 on 4/27/2012. Species ID by 18S sequence by John Yuen,,,,,"A. Paaby, T. Kaur",T. Kaur,2012-04-24,APTK_23_1 (TK lysate# 15); BCI isolate; androdioecious (males observed on 6/25/2012 in the lab); isohermaphroditic line established from a singled L4 on 4/27/2012. Species ID by 18S sequence by John Yuen,,False,,False,True
Caenorhabditis briggsae,,QG1005,QG1005,,20210803,QG,9.170573,-79.84316,Forest,Barro Colorado Island,Rotting_flower,AP_13_1(TK lysate# 20); BCI isolate; hermaphroditic; isohermaphroditic line established from  a singled adult on 4/29/2012. Species ID by 18S sequence by John Yuen,,,,,A. Paaby,T. Kaur,2012-04-24,AP_13_1(TK lysate# 20); BCI isolate; hermaphroditic; isohermaphroditic line established from  a singled adult on 4/29/2012. Species ID by 18S sequence by John Yuen,,False,,True,True
Caenorhabditis briggsae,,QG1007,QG1007,,20210803,QG,9.164456,-79.844623,Forest,Barro Colorado Island,Rotting_nut/pod/seed/fruit,APTK_23_2 (TK lysate# 25); BCI isolate; hermaphroditic; isohermaphroditic line established from  a singled adult on 4/28/2012. Species ID by 18S sequence by John Yuen.,,,,,"A. Paaby, T. Kaur",T. Kaur,2012-04-24,APTK_23_2 (TK lysate# 25); BCI isolate; hermaphroditic; isohermaphroditic line established from  a singled adult on 4/28/2012. Species ID by 18S sequence by John Yuen.,,False,,True,True
Caenorhabditis briggsae,,QG106,NIC174,,20210803,QG,40.7254,-74.045,Urban_garden,"southern side of 6th St., Jersey City, just east of Jersey Avenue",Rotting_nut/pod/seed/fruit,"singled from rotten tomato #1 (East), collected July 18 2009 from the southern side of 6th St., Jersey City, just east of Jersey Avenue",,,,,M. Rockman,M. Rockman,2009-07-24,"singled from rotten tomato #1 (East), collected July 18 2009 from the southern side of 6th St., Jersey City, just east of Jersey Avenue",,False,,False,True
Caenorhabditis briggsae,,QG107,NIC174,,20210803,QG,40.7254,-74.045,Urban_garden,New Jersey,Rotting_nut/pod/seed/fruit,"singled from rotten tomato #1 (East), collected July 18 2009 from the southern side of 6th St., Jersey City, just east of Jersey Avenue",,,,,M. Rockman,M. Rockman,2009-07-24,"singled from rotten tomato #1 (East), collected July 18 2009 from the southern side of 6th St., Jersey City, just east of Jersey Avenue",,False,,False,True
Caenorhabditis briggsae,,QG108,NIC174,,20210803,QG,40.7254,-74.045,Urban_garden,New Jersey,Rotting_nut/pod/seed/fruit,"singled from rotten tomato #1 (East), collected July 18 2009 from the southern side of 6th St., Jersey City, just east of Jersey Avenue",,,,,M. Rockman,M. Rockman,2009-07-24,"singled from rotten tomato #1 (East), collected July 18 2009 from the southern side of 6th St., Jersey City, just east of Jersey Avenue",,False,,False,True
Caenorhabditis briggsae,,QG109,NIC174,,20210803,QG,40.7254,-74.045,Urban_garden,New Jersey,Rotting_nut/pod/seed/fruit,"singled from rotten tomato #1 (East), collected July 18 2009 from the southern side of 6th St., Jersey City, just east of Jersey Avenue",,,,,M. Rockman,M. Rockman,2009-07-24,"singled from rotten tomato #1 (East), collected July 18 2009 from the southern side of 6th St., Jersey City, just east of Jersey Avenue",,False,,False,True
Caenorhabditis briggsae,,QG110,NIC174,,20210803,QG,40.7254,-74.045,Urban_garden,New Jersey,Rotting_nut/pod/seed/fruit,"singled from rotten tomato #1 (East), collected July 18 2009 from the southern side of 6th St., Jersey City, just east of Jersey Avenue",,,,,M. Rockman,M. Rockman,2009-07-24,"singled from rotten tomato #1 (East), collected July 18 2009 from the southern side of 6th St., Jersey City, just east of Jersey Avenue",,False,,False,True
Caenorhabditis briggsae,,QG1100,QG1126,,20210803,QG,9.16835,-79.839279,Forest,Barro Colorado Island,Rotting_flower,DFT_A_4_1 (TK lysate# 32); BCI isolate; hermaphroditic; isohermaphroditic line established from  a singled dauer on 4/27/2012,,,,,T. Kaur,T. Kaur,2012-04-26,DFT_A_4_1 (TK lysate# 32); BCI isolate; hermaphroditic; isohermaphroditic line established from  a singled dauer on 4/27/2012,,False,,False,True
Caenorhabditis briggsae,,QG1101,QG1126,,20210803,QG,9.16835,-79.839279,Forest,Barro Colorado Island,Rotting_flower,DFT_A_4_2 (TK lysate# 33); BCI isolate; hermaphroditic; isohermaphroditic line established from  a singled L4 on 4/28/2012,,,,,T. Kaur,T. Kaur,2012-04-26,DFT_A_4_2 (TK lysate# 33); BCI isolate; hermaphroditic; isohermaphroditic line established from  a singled L4 on 4/28/2012,,False,,False,True
Caenorhabditis briggsae,test cross,QG4099,QG4097,5420.4,20210803,QG,,,Forest,"Eungella, QLD, Australia",Rotting_nut/pod/seed/fruit,,,,,,M. Rockman,M. Rockman,2020-02-24,"C-5420.4, C. briggsae, Eungella, species ID by 18S: no; species ID by testcross: yes",,False,,False,True
Caenorhabditis briggsae,test cross,QG2690,QG2665,,20210803,QG,9.153933333,-79.83166667,Forest,Barro Colorado Island,Bait,"bait, agar",,,,,M. Bernstein,M. Bernstein,2015-03-27,"BCI, ""MB.P2.A10"", never bleached",,False,,False,True
Caenorhabditis briggsae,test cross,QG2691,QG2648,,20210803,QG,9.153933333,-79.83166667,Forest,Barro Colorado Island,Bait,"bait, agar",,,,,M. Bernstein,M. Bernstein,2015-03-27,"BCI, ""MB.P2.A9"", never bleached",,False,,False,True
Caenorhabditis briggsae,test cross,QG2692,QG2665,,20210803,QG,9.153933333,-79.83166667,Forest,Barro Colorado Island,Bait,"bait, agar",,,,,M. Bernstein,M. Bernstein,2015-03-27,"BCI, ""MB.P2.A6"", never bleached",,False,,False,True
Caenorhabditis briggsae,test cross,QG2693,QG739,,20210803,QG,9.153933333,-79.83166667,Forest,Barro Colorado Island,Bait,"bait, agar",,,,,M. Bernstein,M. Bernstein,2015-03-27,"BCI, ""MB.P2.A7"", never bleached",,False,,False,True
Caenorhabditis briggsae,,QG2694,QG2663,,20210803,QG,9.153933333,-79.8316667,Forest,Barro Colorado Island,Bait,Agar bait A1-6,,,,,M. Bernstein,M. Bernstein,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,test cross,QG2695,QG2663,,20210803,QG,9.153933333,-79.83166667,Forest,Barro Colorado Island,Bait,"bait, agar",,,,,M. Bernstein,M. Bernstein,2015-03-27,"BCI, ""A1-6, MB1.D4"", BLEACHED (did not grow very well prior to bleaching)",,False,,False,True
Caenorhabditis briggsae,18S,QG2714,QG2736,,20210803,QG,9.1598,-79.8399,Forest,Barro Colorado Island,Bait,"Bait Lutz glop C2R3, slurry",,,,,M. Rockman,M. Rockman,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,test cross,QG2717,QG865,,20210803,QG,9.165683333,-79.84003333,Forest,Barro Colorado Island,Bait,"bait, agar",,,,,M. Rockman,M. Rockman,2015-03-27,"BCI A29-5^27. ""adult, picked as larva 3/27. MVR p2 2A."" Chunked twice, never bleached",,False,,False,True
Caenorhabditis briggsae,test cross,QG2718,QG865,,20210803,QG,9.165683333,-79.84003333,Forest,Barro Colorado Island,Bait,"bait, agar",,,,,M. Rockman,M. Rockman,2015-03-27,"BCI A29-5^27. ""adult, picked as larva 3/27. MVR p2 1D."" Chunked twice, never bleached",,False,,False,True
Caenorhabditis briggsae,18S,QG2728,QG2736,,20210803,QG,9.1598,-79.8399,Forest,Barro Colorado Island,Bait,"Cup Lutz E71, slurry",,,,,L. Noble,L. Noble,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,18S,QG2729,QG2736,,20210803,QG,9.1598,-79.8399,Forest,Barro Colorado Island,Bait,"Cup Lutz E71, slurry",,,,,L. Noble,L. Noble,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,18S,QG2730,QG2736,,20210803,QG,9.1598,-79.8399,Forest,Barro Colorado Island,Bait,"Cup Lutz E71, slurry",,,,,L. Noble,L. Noble,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,test cross,QG2731,QG2736,,20210803,QG,9.1598,-79.8399,Forest,Barro Colorado Island,Bait,"Cup Lutz E71, slurry",,,,,L. Noble,L. Noble,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,18S,QG2734,QG2736,,20210803,QG,9.1598,-79.8399,Forest,Barro Colorado Island,Bait,"Cup Lutz E71, slurry",,,,,L. Noble,L. Noble,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,18S,QG2735,QG2736,,20210803,QG,9.1598,-79.8399,Forest,Barro Colorado Island,Bait,"Cup Lutz E71, slurry",,,,,L. Noble,L. Noble,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,18S,QG2736,QG2736,,20210803,QG,9.1598,-79.8399,Forest,Barro Colorado Island,Bait,"Cup Lutz E71, slurry",,,,,L. Noble,L. Noble,2015-03-27,,,False,,True,True
Caenorhabditis briggsae,18S,QG2737,QG888,,20210803,QG,9.1598,-79.8399,Forest,Barro Colorado Island,Bait,"Cup Lutz E72, slurry",,,,,L. Noble,L. Noble,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,18S,QG2738,QG888,,20210803,QG,9.1598,-79.8399,Forest,Barro Colorado Island,Bait,"Cup Lutz E72, slurry",,,,,L. Noble,L. Noble,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,18S,QG2739,QG888,,20210803,QG,9.1598,-79.8399,Forest,Barro Colorado Island,Bait,"Cup Lutz E72, slurry",,,,,L. Noble,L. Noble,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,18S,QG2740,QG888,,20210803,QG,9.1598,-79.8399,Forest,Barro Colorado Island,Bait,"Cup Lutz E72, slurry",,,,,L. Noble,L. Noble,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,test cross,QG2741,QG888,,20210803,QG,9.160633333,-79.83651667,Forest,Barro Colorado Island,Bait,"bait, agar",,,,,L. Noble,L. Noble,2015-03-27,"BCI lysate LMN2A11, sample A16S6 3/27, GusPlug: 2-emb sp. chunked twice, never bleached.",,False,,False,True
Caenorhabditis briggsae,test cross,QG2742,QG888,,20210803,QG,9.160633333,-79.83651667,Forest,Barro Colorado Island,Bait,"bait, agar",,,,,L. Noble,L. Noble,2015-03-27,"BCI lysate LMN2A12, sample A16S6 3/27, GusPlug: 2-emb sp. chunked twice, never bleached.",,False,,False,True
Caenorhabditis briggsae,,QG2752,QG2665,,20210803,QG,9.1576,-79.8339333,Forest,Barro Colorado Island,Bait,Agar bait A11-4,,,,,L. Noble,L. Noble,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,18S,QG2777,QG2736,,20210803,QG,9.1598,-79.8399,Forest,Barro Colorado Island,Bait,"Bait Lutz glop C2R3, slurry",,,,,M. Rockman,M. Rockman,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,test cross,QG2778,QG865,,20210803,QG,9.165683333,-79.84003333,Forest,Barro Colorado Island,Bait,"bait, agar",,,,,M. Rockman,M. Rockman,2015-03-27,"BCI A29-5^27. ""1 adult 3/28. MVR p2 1G."" Washed from rehydrated 5/14 plate, 7/20. Bleached before freezing",,False,,False,True
Caenorhabditis briggsae,test cross,QG2779,QG865,,20210803,QG,9.165683333,-79.84003333,Forest,Barro Colorado Island,Bait,"bait, agar",,,,,M. Rockman,M. Rockman,2015-03-27,"BCI A29-5^27. ""1 adult 3/28. MVR p2 1H."" Washed from rehydrated 5/14 plate, 7/20. Bleached before freezing",,False,,False,True
Caenorhabditis briggsae,,QG2780,QG865,,20210803,QG,9.165683333,-79.8400333,Forest,Barro Colorado Island,Bait,Agar bait A29-3,,,,,M. Rockman,M. Rockman,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,test cross,QG2781,QG865,,20210803,QG,9.165683333,-79.84003333,Forest,Barro Colorado Island,Bait,"bait, agar",,,,,M. Rockman,M. Rockman,2015-03-27,"BCI A29-5^27. ""1 adult 3/28 pm. MVR p2 1F."" Washed from rehydrated 5/14 plate, 7/20. Bleached before freezing",,False,,False,True
Caenorhabditis briggsae,,QG2782,QG1126,,20210803,QG,9.165683333,-79.8400333,Forest,Barro Colorado Island,Bait,Agar bait A28-3,,,,,M. Rockman,M. Rockman,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,18S,QG2784,QG2736,,20210803,QG,9.1602,-79.8408,Forest,Barro Colorado Island,Bait,"Cup Shannon E126, slurry",,,,,M. Rockman,M. Rockman,2015-03-27,,,False,,False,True
Caenorhabditis briggsae,,QG2882,QG2883,,20210803,QG,-16.9001167,145.7495833,Botanical_garden_or_zoo,Cairns Botanical Garden,Rotting_flower,"Androdioecious Caenorhabditis isolated from rotting flowers, collected 7/8/17 at Cairns Botanical Garden, Queensland. Funnel plated 7/14/17. Tons of worms, including Caeno. No males. This line founded by one adult picked 7/14/17. Same sample (165) as QG2883. Garmin GPS 16°54.007' S 145°44.975' E.",,,,,M. Rockman,M. Rockman,2017-07-08,"Androdioecious Caenorhabditis isolated from rotting flowers, collected 7/8/17 at Cairns Botanical Garden, Queensland. Funnel plated 7/14/17. Tons of worms, including Caeno. No males. This line founded by one adult picked 7/14/17. Same sample (165) as QG2883. Garmin GPS 16°54.007' S 145°44.975' E.",,False,,False,True
Caenorhabditis briggsae,18S,QG4100,QG4097,S-5420.5,20210803,QG,-21.16879444,148.506575,Forest,Eungella,Rotting_nut/pod/seed/fruit,,,,,,M. Rockman,C. Buchanan,2020-02-23,Fulcrum collection 2020FebruaryAustralia,,False,,False,True
Caenorhabditis briggsae,test cross,QG4233,QG4233,S-5415.6,20210803,QG,-21.16862222,148.5080167,Forest,Eungella,Fungus,,22.2,,,,M. Rockman,C. Buchanan,2020-02-23,Fulcrum collection 2020FebruaryAustralia,,False,,True,True
Caenorhabditis briggsae,,JU1802,JU1802,R9.2.2.1,20210803,JU,-21.12,55.778,Forest,,Rotting_nut/pod/seed/fruit,,,,,,V. Robert,I. Nuez,2009-08-31,"Isolated from an unidentified rotting fruit sampled at the Anse des Cascades, La Reunion, by Valerie Robert, end of Sep 2009.",,False,,True,True
